model,seed,QTLs,current_fitness,future_fitness,causal_offset,causal_confounded_offset,empirical_offset,empirical_confounded_offset,causal_random_1_offset,causal_random_6_offset,causal_random_11_offset,causal_random_16_offset,causal_random_21_offset,causal_random_26_offset,causal_random_31_offset,causal_random_36_offset,causal_random_41_offset,causal_random_46_offset,causal_random_51_offset,causal_random_61_offset,causal_random_66_offset,causal_random_56_offset
m4.1,s102,20,0.999997,0.85454,0.3222848564900007,0.11612075450799277,0.18161479536596056,0.11612075450799277,0.044972517634610146,0.028511517492367338,0.06509673434132271,0.09279842119653646,0.17786164324106593,0.2447749773053999,0.25746497329929124,0.3863185318418915,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.975411,0.987406,0.004154413276380695,0.018811059934934714,0.0023411057077666916,0.018811059934934714,0.0033486764619374706,0.005267350888639974,0.018360014209617626,0.030929392823060033,0.05156824219433663,0.05068583038043081,0.04546188347932989,0.1333783635029598,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999031,0.959762,0.11113042946951117,0.019802807879335905,0.06262450686280628,0.019802807879335905,0.026086232883163425,0.020656856721473334,0.04411767416284759,0.042209151619107634,0.09057969055552002,0.18084255640257085,0.19413936899509016,0.3299236163236412,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.996882,0.845418,0.2546371366879508,0.061635117890152,0.14349377744837088,0.061635117890152,0.03865975540438237,0.03111081282881657,0.07261577080320546,0.08492763536159093,0.1649851035417616,0.19898323495485845,0.3799058702132514,0.626118490582213,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999731,0.779597,0.5400391302978471,0.29742889451431553,0.30432424658990403,0.29742889451431553,0.0804530185322308,0.0606314746833364,0.1360555570806459,0.242783219814363,0.4751124978974085,0.5782223334422554,0.46832828673575,0.7238006970019538,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.992631,0.876522,0.4099333124695311,0.13230368109125634,0.23100667983186532,0.13230368109125634,0.06508831768825667,0.04342821578259273,0.10650164475145546,0.1301963630337048,0.25360276675266796,0.2936501706142704,0.5731860326066714,0.7059062182322214,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.995183,0.997237,0.030307574363728745,0.1020276811828595,0.017079002643979352,0.1020276811828595,0.018011820167397986,0.01947274531430386,0.03889418541583491,0.06461271803165954,0.09735469809646137,0.15456333821099585,0.24310894020931054,0.3123122181292575,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.994775,0.899315,0.3222848564900007,0.11612075450799277,0.18161479536596056,0.11612075450799277,0.050733401611589624,0.03572365755328889,0.10636475896895464,0.08911625798536191,0.1842846231786977,0.16651980919646572,0.23406550585218805,0.2150365863246952,NA,NA,NA,NA,NA,NA
m4.1,s102,20,1,0.778828,0.5090202095616202,0.19575391750261154,0.2868443841994179,0.19575391750261154,0.07404365843956878,0.06407318189115545,0.16755571153815993,0.23239534894992087,0.297511116258728,0.3511457024404941,0.3168085702572674,0.4165137762623822,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.99974,0.839673,0.38322915878864955,0.06942059966687168,0.21595828612514786,0.06942059966687168,0.056596889586372365,0.062423301814718724,0.1313549444594357,0.18150335779878599,0.19279977635003717,0.23040339244226102,0.20575264564832835,0.6312214668575682,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.974093,0.4524,1.0792757483976394,0.3184089707679609,0.6081962594316397,0.3184089707679609,0.16979145089047218,0.12994153400947148,0.2775191934066438,0.3650004452443398,0.697800538272752,0.7169626677475625,0.6211186072873116,0.952062457612708,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.995707,0.897005,0.31766526061733497,0.05704542813882441,0.1790115487591388,0.05704542813882441,0.055596227467139075,0.04231312134370871,0.09337738822088949,0.12607270889689579,0.18132081143888687,0.18898297987702709,0.21874975705163097,0.4357719046708549,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.998496,0.519999,1.4601411553206873,0.26172785961094147,0.8228225179956957,0.26172785961094147,0.25173001751662144,0.1662338695802469,0.3869094836753173,0.5534803328882152,0.9375647542895391,1.1864831628240315,1.2922498629632055,2.0939159706030352,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.966717,0.455189,1.0052501591582235,0.19293895746099743,0.5664811680432911,0.19293895746099743,0.15761850515065465,0.1169384294952616,0.25278581726851707,0.3412109507166658,0.5501191521766075,0.6431514878729259,0.7555995351361027,1.153601852884919,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.998526,0.997967,9.158891648319521e-5,2.5845539431801795e-4,5.161242295416892e-5,2.5845539431801795e-4,0.004084479193206016,0.011202736143246569,0.029649596777432053,0.054580757721971095,0.16307470838978982,0.22295103039869388,0.2366298660602871,0.3472895980009545,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999468,0.600895,1.103539479396066,0.25678396717769547,0.6218694198403748,0.25678396717769547,0.16523147613100636,0.1372229275163846,0.28695183610697816,0.4155830740263706,0.7600927479629227,0.7126554571031122,1.328982354574804,1.5880648273641444,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.94913,0.966963,0.004154413276380695,0.018811059934934714,0.0023411057077666916,0.018811059934934714,8.470976930880233e-4,0.0022262864580319917,0.018011111136134454,0.03419000484940916,0.08887975438368134,0.22141363894998065,0.3616320433725234,0.6734532118325628,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.994984,0.997899,0.027721804929470302,0.1696614340088726,0.015621863168730776,0.1696614340088726,0.004053085103317508,0.016014024704571198,0.03489924836292163,0.03499261705621367,0.11151257415770585,0.11404649183055654,0.37960485831438506,0.27814988625421444,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.976009,0.529416,0.8370637107696745,0.17162294105862785,0.4717043059217482,0.17162294105862785,0.1312488252537123,0.08950932284392493,0.2447231646457474,0.2634261817496999,0.47101261222016216,0.469496449375631,0.6842959299545777,1.1293785501514053,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.998871,0.801719,0.5158536557425459,0.09025131653110854,0.290695185454275,0.09025131653110854,0.07336182884104936,0.05018512676812273,0.1373188602030733,0.17608924236732723,0.34170235476260175,0.31793936860560984,0.3897341849920417,0.5991608152363385,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.997833,0.637211,1.0477715794073394,0.1865669188393511,0.5904429486907563,0.1865669188393511,0.1673077677559201,0.13961735528402325,0.2934237158954677,0.37061082505826937,0.6452909577232483,0.672493717652659,0.5714996596388767,0.8032184523476689,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999991,0.999905,9.158891648319521e-5,2.5845539431801795e-4,5.161242295416892e-5,2.5845539431801795e-4,1.2522801885399572e-4,0.016902277659749325,0.04981666605147632,0.08079256804797308,0.0974277720622999,0.1837411317701034,0.316322669737638,0.7126304625553195,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.99766,0.654845,0.9935701752196705,0.2245709025804314,0.559899233304003,0.2245709025804314,0.16963189647357355,0.11101612401438779,0.2539752946369176,0.34920913874136905,0.6232946260794604,0.5994310230013915,0.8742922530070889,1.3046649906971732,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.980536,0.999672,0.030307574363728745,0.1020276811828595,0.017079002643979352,0.1020276811828595,0.006156531737500105,0.006890933115272907,0.023975384313769454,0.04200366221755864,0.044677878394342264,0.05329971651325749,0.08714963081387608,0.26275747679530015,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.979813,0.807808,0.2071262668969583,0.058129152065172704,0.11672032929841841,0.058129152065172704,0.043651696496842626,0.03293454328849896,0.07186720939577694,0.09129861847408953,0.1638882986932606,0.2297655931877425,0.4375949281986347,0.5779839477368308,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.975411,0.987406,0.004154413276380695,0.018811059934934714,0.0023411057077666916,0.018811059934934714,0.0029984468369078127,0.004116344553019096,0.01883504257236733,0.03135255875013546,0.05456946984398998,0.0417569523100756,0.14005279895421716,0.12038015734608788,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.980536,0.999672,0.030307574363728745,0.1020276811828595,0.017079002643979352,0.1020276811828595,0.004705748218780776,0.012327711469804613,0.03187683449443861,0.045717879870418004,0.07984879496854559,0.07320229580590047,0.1066523310314636,0.32293091512248495,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999695,0.735126,0.5868454669233526,0.28187847319597314,0.3307006743893753,0.28187847319597314,0.08637399442361249,0.06886896419185323,0.2021011859889539,0.21872263883492707,0.3972165831389808,0.44702195637723435,0.5958563983176247,0.8560995697949209,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999008,0.998775,0.008995974524113668,0.09506223649651761,0.005069434816478847,0.09506223649651761,0.0024429020945889767,0.005568504765639635,0.015314930609236402,0.026438521647451613,0.08093441046053962,0.07706959450184336,0.13367397319693788,0.4043134838465687,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.998841,0.896793,0.26951317074112435,0.10144339361743673,0.15187675860934893,0.10144339361743673,0.04554009040703252,0.038804308343959294,0.09484652687361644,0.15325544759852583,0.21855308989327746,0.454428976881759,0.47471762992146554,0.6435382192005084,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.985381,0.89819,0.4099333124695311,0.13230368109125634,0.23100667983186532,0.13230368109125634,0.06837816932556855,0.07620165921071748,0.13678517807756685,0.16265265382775015,0.3471555547936442,0.558649806805061,1.0900219122891588,1.3188471454344137,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.994672,0.999142,0.0038987880133807768,0.02860794262278792,0.0021970550988249077,0.02860794262278792,5.472504172671772e-4,0.011678485386782822,0.036206643490526026,0.059649415479854404,0.11268217430529144,0.06823330637818206,0.07649511542287453,0.2995790931622381,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.991212,0.645815,0.6542874155702055,0.12805890498517838,0.36870573561371434,0.12805890498517838,0.09561148466905865,0.09065533998212172,0.1789664292013476,0.20102098098042254,0.42250705665452326,0.44880934225458524,0.777555761234176,1.1696824221859816,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999926,0.767535,0.5200040939298104,0.3023052730034249,0.29303405110954817,0.3023052730034249,0.08091279387360852,0.05135051718531035,0.12555220016724195,0.20256832421120488,0.42913975585355935,0.46158894213021945,0.6500086841413052,1.0287916219700208,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.991624,0.816084,0.26218548067436404,0.05151893423666845,0.14774743976243263,0.05151893423666845,0.036274899591546894,0.0381985817400556,0.0822476612242292,0.09037545701185906,0.1695677713297699,0.18870469365384054,0.24278041959046634,0.2726965475406588,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999849,0.57061,1.103539479396066,0.25678396717769547,0.6218694198403748,0.25678396717769547,0.1750731963304782,0.12498847075457142,0.2800043080106404,0.2867181090754096,0.5711797146323025,0.6318389271801687,0.6700329452983869,0.8790956324896257,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.995073,0.704811,0.8902962997616546,0.18669126183110654,0.5017020720652491,0.18669126183110654,0.13408659085497485,0.08823977281171784,0.23454523555200718,0.38223746593392594,0.6692305813481741,0.7303573846637927,0.6415758110482652,0.8524927360571487,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.98613,0.81734,0.6542874155702055,0.12805890498517838,0.36870573561371434,0.12805890498517838,0.12396008174425482,0.07667907499084882,0.252701161282851,0.3161106630909163,0.4846981990565397,0.6542262407323611,1.2097525200326724,1.2655761614856165,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.984129,0.469273,1.1233532461747933,0.2713233058346104,0.6330349249098289,0.2713233058346104,0.1987403704748639,0.13972179552189964,0.3612640858530765,0.5340285814684985,0.8850536292900516,0.829993200850717,1.0042720675292094,0.9421951005667913,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999998,0.875012,0.26951317074112435,0.10144339361743673,0.15187675860934893,0.10144339361743673,0.04294661530909804,0.04170287944500415,0.10818225586363646,0.13288873818763772,0.17107679802160924,0.16333397912010386,0.26877306112517296,0.3390742557885261,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.992441,0.712983,0.9092241821654292,0.380486982284492,0.5123683612819102,0.380486982284492,0.14018382446734984,0.09776999255358082,0.2185576761982462,0.3299944389479657,0.49835669916361724,0.5325057736412312,0.5094247822605257,0.6007676864568137,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.995519,0.528037,1.0896939066351505,0.21733694143424948,0.6140671268903298,0.21733694143424948,0.1815667800792117,0.13795784345166448,0.28939428880899853,0.3972687999413207,0.6924628686776703,0.7555418891664857,0.678774400549704,0.8166844504150584,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.992395,0.892469,0.36664279963924523,0.09024175473880457,0.2066114981451211,0.09024175473880457,0.05193121801818329,0.04042550419020583,0.09914143401578357,0.11864489739328371,0.2569750612392753,0.2708160680991175,0.37526888715402584,1.0668121267294746,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.997672,0.572756,0.9912238985451423,0.17612443613475418,0.5585770534077547,0.17612443613475418,0.1518578571990045,0.11575433908413975,0.28048768296544613,0.3853689837162616,0.6768928648644515,0.6946197263789153,0.6238930291375678,0.8504804981083743,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.99974,0.839673,0.38322915878864955,0.06942059966687168,0.21595828612514786,0.06942059966687168,0.056795595848163315,0.04194156125661928,0.11514124156993275,0.1554029008153624,0.2879179797604688,0.3628530441710066,0.346332522898062,0.5020707685395369,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.996739,0.92188,0.23829167107157678,0.19366432229231834,0.1342827384147351,0.19366432229231834,0.036875775787932476,0.028641782596316046,0.07596704632209082,0.09086131943159839,0.18711276830256382,0.23066690323054123,0.40600960374187933,0.7096127613323684,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.991687,0.833064,0.22953421106775268,0.06973194770242973,0.12934771191723832,0.06973194770242973,0.035125317221945326,0.029495475653611023,0.06759088744560927,0.07599822598993897,0.13046628225727483,0.10386512866264687,0.25898532828671744,0.2909561691373177,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.998974,0.88997,0.19460902960390533,0.07439555770188432,0.10966658338468353,0.07439555770188432,0.04303494886152246,0.037998360920054486,0.10253433978130981,0.10075668936937174,0.22103357246023833,0.3657101716029028,0.4364925285393416,0.5758084290517365,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.997732,0.540498,1.103539479396066,0.25678396717769547,0.6218694198403748,0.25678396717769547,0.18429876390132902,0.14202703566397634,0.3781665785578975,0.45792432106106173,0.7010205638546885,0.8014218043354312,0.9044164073525637,1.2405136034360436,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.991212,0.645815,0.6542874155702055,0.12805890498517838,0.36870573561371434,0.12805890498517838,0.12008195758067887,0.08844297606595589,0.22578348131553552,0.29088668240508825,0.5325745670957351,0.5967231749492239,0.6075766151306133,0.9735308647852684,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999256,0.958751,0.10992506756423011,0.12140038036505596,0.06194525820634221,0.12140038036505596,0.01734810365385903,0.014829638314478324,0.04076564804451021,0.05117041056470963,0.13377185562419736,0.11038356323944219,0.22805664079258822,0.22778277486545295,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.995953,0.968283,0.12025913887784015,0.03206584275872349,0.06776874078432912,0.03206584275872349,0.02250686854025656,0.032544955220578015,0.06876384555137058,0.06964963153378717,0.10581307992453565,0.18970781345999368,0.339221087261575,0.4452406880043037,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.979481,0.556777,0.7846933532041898,0.15259611317203953,0.4421924266603881,0.15259611317203953,0.12699073460308077,0.09883312648766428,0.21595211007801127,0.26212268888458495,0.4219120801036787,0.40901342693985093,0.5722257711913555,0.5035439465990911,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.997029,0.763541,0.43935509228536074,0.08790393410453347,0.24758651724262506,0.08790393410453347,0.07669226420938433,0.060892975242863454,0.13602039527557955,0.16111590763720626,0.2875632509213398,0.23353834495994785,0.328344292811267,0.4394566830297377,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.980536,0.999672,0.030307574363728745,0.1020276811828595,0.017079002643979352,0.1020276811828595,0.004933922410045274,0.009306744481479634,0.021014818838534656,0.053717572107285505,0.09637493427646639,0.1332418818589977,0.12552856015579955,0.35516898041851624,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.987714,0.77375,0.31766526061733497,0.05704542813882441,0.1790115487591388,0.05704542813882441,0.05332944776252985,0.04974029114874687,0.06662731440504975,0.13668567847968363,0.31769543549780455,0.26504542686610216,0.33792898219458845,0.6421991518180965,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999772,0.936111,0.11890218436082307,0.12721955174711025,0.06700406626746545,0.12721955174711025,0.019239737030890488,0.014490034091122001,0.03144023806836071,0.060557515081321976,0.07425229273843756,0.1788785047750789,0.2522887588453343,0.31291223580360666,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.993459,0.542822,0.9980292957750118,0.22776058664352486,0.5624120484452121,0.22776058664352486,0.1481639334473522,0.12557000259030462,0.2644974674782774,0.4207153340795385,0.7228004446804074,0.7930032315294775,1.008543040128364,1.3260877092114656,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.985381,0.89819,0.4099333124695311,0.13230368109125634,0.23100667983186532,0.13230368109125634,0.06169102267312179,0.041277460056930525,0.12022536322706243,0.13776450536832444,0.23990272415930153,0.29774965167681455,0.6413441483342802,0.6557383648954558,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.994584,0.953543,0.04240006641364766,0.034010184262017004,0.023893395020428684,0.034010184262017004,0.0062107419169558295,0.00983078763310651,0.028805856828124553,0.05061865543378698,0.09244295483230576,0.1257383694534027,0.6124127556621658,0.8255346994280393,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.996983,0.953801,0.053695871596216194,0.12968950459546025,0.030258836354125334,0.12968950459546025,0.007320840399805707,0.006722442433923752,0.021505581783784443,0.043384219790062094,0.09378288679039043,0.11846711719752043,0.16128844695209926,0.5509959439304851,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999921,0.978371,0.03926155458724335,0.07088771866178498,0.02212477272363842,0.07088771866178498,0.010828094364012572,0.00978957715915799,0.01242404507800247,0.025051812971294028,0.042162752662998466,0.07727813138074269,0.08537641880626709,0.08516492411523323,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.989667,0.443191,1.3017211019598816,0.3870859113182637,0.7335492400442077,0.3870859113182637,0.20577023779672826,0.13549110383386262,0.3007643062185126,0.4528104520139688,0.8448252453042786,0.8596487925040985,0.7788639484003868,0.9032906227472478,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.976213,0.97412,9.317819825840268e-5,0.019332557843884848,5.250801912808382e-5,0.019332557843884848,9.743741911280853e-4,0.0023381308565724322,0.010353084414100436,0.05074486474565275,0.159553902389905,0.24599325592161778,0.4456573154586947,0.5431641139398644,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999032,0.765205,0.4806030979399817,0.09949782526844889,0.2708307000062989,0.09949782526844889,0.07798167380476521,0.0637994071097778,0.1457298710362335,0.17060313850918185,0.3288531053989361,0.43236917805862496,0.5162660471004447,0.8809114215043452,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.997029,0.763541,0.43935509228536074,0.08790393410453347,0.24758651724262506,0.08790393410453347,0.06617280934660554,0.041143424378849956,0.10270953946989703,0.16053684456667347,0.35299728838748556,0.2665709567219673,0.25397377604960103,0.5051383630305208,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.980136,0.795491,0.23045872185230762,0.06268758804931944,0.12986869462421133,0.06268758804931944,0.034131451915117274,0.03199863071084526,0.06633870367669453,0.1009781940299137,0.17243551768610996,0.2362653862204162,0.3155076328218021,0.3811680585753461,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.990718,0.909979,0.09014746429044102,0.0439130728413449,0.05080013208866563,0.0439130728413449,0.020591584539261736,0.021099046953149157,0.04751572132877653,0.10792663933692298,0.20616277026846952,0.2656001300377106,0.22991700064918538,0.4468177224172501,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999833,0.603048,0.9912238985451423,0.17612443613475418,0.5585770534077547,0.17612443613475418,0.1547009759508982,0.11487611929710272,0.27950246401839934,0.39994676760054265,0.6147189575539314,0.6134234891737825,0.937041466266385,1.3372356608963694,NA,NA,NA,NA,NA,NA
m4.1,s102,20,1,0.986503,0.027721804929470302,0.1696614340088726,0.015621863168730776,0.1696614340088726,0.00571047115968922,0.01398572281586603,0.035669752351944244,0.0691159277231093,0.12788691441452463,0.23012715055535587,0.27542182606103643,0.4996038561479133,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999031,0.959762,0.11113042946951117,0.019802807879335905,0.06262450686280628,0.019802807879335905,0.015249984065308532,0.022927591315918813,0.03957785032671526,0.0655368398144596,0.09662520802101697,0.1432321523151707,0.36663647462848065,0.2926973209828729,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.997929,0.718925,0.5687803607570366,0.2909874008591335,0.3205205790681369,0.2909874008591335,0.09375426214209508,0.060046530215245336,0.16704551744131665,0.2593266848511292,0.5110800286847957,0.5563417191371319,1.011016269762724,0.9636809599034065,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.977127,0.952874,0.28107880173426025,0.05194122580777445,0.15839425288125789,0.05194122580777445,0.0432263918835208,0.028829529240579504,0.07178792185644878,0.1325672909239535,0.2769269268331411,0.32418395396224725,0.28832975581574755,0.4216382177339337,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.973941,0.781339,0.22713110638672745,0.04821979894458445,0.12799350815588062,0.04821979894458445,0.03192949904298996,0.024138438614608425,0.050370635539889144,0.06864919982502761,0.1393830491823229,0.12972012235566688,0.18046585102338095,0.20911713221320075,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.975411,0.987406,0.004154413276380695,0.018811059934934714,0.0023411057077666916,0.018811059934934714,5.787307531981185e-4,0.0066749119199607495,0.021243719118875133,0.060463228977104724,0.09433274708747313,0.08571713044305038,0.2011381818922179,0.4740896693224009,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999998,0.875012,0.26951317074112435,0.10144339361743673,0.15187675860934893,0.10144339361743673,0.042952282932046414,0.03921706434379664,0.09169343652393518,0.10255280664400099,0.15339721378739488,0.1569327866042538,0.29063535797992546,0.6018494471850715,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999752,0.978687,0.053695871596216194,0.12968950459546025,0.030258836354125334,0.12968950459546025,0.010341456843191604,0.015443171107360132,0.03413627448462546,0.08167093334405798,0.18306654105250603,0.2171899156664008,0.20631635910207854,0.22807172996912603,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.989499,0.84379,0.19460902960390533,0.07439555770188432,0.10966658338468353,0.07439555770188432,0.04327620467415959,0.03976295710072672,0.08150162259972889,0.1147444056468703,0.27662562377603156,0.34604855361578657,0.5262769463034734,0.8198801647977622,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.976483,0.995881,0.09707625323502697,0.1289991833657749,0.05470466114414098,0.1289991833657749,0.014491780538465688,0.008926337350353449,0.0281526992980187,0.060727914902361235,0.1724361539916912,0.19136085858944973,0.21340571359534372,0.4383051041989492,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999731,0.653408,0.9092241821654292,0.380486982284492,0.5123683612819102,0.380486982284492,0.14485332617026817,0.11795265504239912,0.27245403605247265,0.29473259946986935,0.5034544848715287,0.521538732287788,0.8818399716765033,1.1896851963923092,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.967822,0.770913,0.22037047382046066,0.04442632429116545,0.1241837390173636,0.04442632429116545,0.030935104602692713,0.03158172646056117,0.07210404411091549,0.09974144749429202,0.2356726368935818,0.3272947078422943,0.44746882133577315,0.6733147248019493,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999631,0.814199,0.38322915878864955,0.06942059966687168,0.21595828612514786,0.06942059966687168,0.06101599002470919,0.039329343550072615,0.11357981647568803,0.16995888911642845,0.38303486388974556,0.654447340549076,0.6610225498901181,1.0720189416906871,NA,NA,NA,NA,NA,NA
m4.1,s102,20,0.999986,0.949655,0.10156100539738047,0.10452891557325195,0.05723192027478569,0.10452891557325195,0.01924033674596672,0.018920703282980594,0.045535359863163566,0.0537589120788515,0.05974318258609249,0.11228811029484899,0.11301034925781908,0.21773252769580925,NA,NA,NA,NA,NA,NA
m4.1,s102,50,0.995311,0.979062,0.011464975142055658,0.005334734952826587,0.010747183254699587,0.005334734952826587,0.0071453850248876915,0.02291417352883015,0.059340704808577324,0.05789334574990011,0.07431908168020013,0.1981419038109197,0.23047346861356902,0.22493226507534556,0.1971817624607279,0.399532136461562,0.555726687786697,NA,NA,NA
m4.1,s102,50,0.993299,0.905086,0.10595568846378729,0.026322377755277092,0.09932208196606769,0.026322377755277092,0.041536006930104265,0.053525043545084104,0.08844603249575012,0.13048890076821906,0.16740244365530327,0.202235883226519,0.10842863318772733,0.18191747528674507,0.26538600370876764,0.29350456916488876,0.28269950122909887,NA,NA,NA
m4.1,s102,50,0.991884,0.996114,0.04518020219214411,0.027917606810374664,0.04235158876727336,0.027917606810374664,0.01655419536271386,0.06505341880757196,0.0911312595339985,0.12648017819179072,0.26202910109681155,0.3476604756854497,0.37241556178641133,0.5118366868918137,0.3971044417289087,0.3227673785522128,0.20270689267968459,NA,NA,NA
m4.1,s102,50,0.981466,0.994569,0.08594978610047453,0.052351850788849144,0.08056869644101201,0.052351850788849144,0.029584135268570656,0.03064299442360039,0.04013712470251031,0.055262273544775926,0.08471804958376483,0.1480696458615582,0.15534760743701229,0.3648363756363246,0.2262853775736493,0.18748053149428315,0.2084626295409786,NA,NA,NA
m4.1,s102,50,0.995579,0.471792,1.2411070145629106,0.5172868926602744,1.1634045742736032,0.5172868926602744,0.4297460959629777,0.46286326138351097,0.6845315628032912,0.7247344433079222,1.1755242424753118,1.5337707690872093,1.1165647515871424,1.6890828198304935,1.496740192002541,1.1563015313696823,0.7939386030336525,NA,NA,NA
m4.1,s102,50,0.999887,0.831316,0.37604884007841105,0.2638973226032145,0.352505412961172,0.2638973226032145,0.1319413503229821,0.15701528791437377,0.22229310590122392,0.2407033560811853,0.3750682856508393,0.6334469530301038,0.5273239580189202,0.5876282407014095,0.7209692475107574,0.5225675117714838,0.5245555486848064,NA,NA,NA
m4.1,s102,50,0.990138,0.814126,0.5928661378452337,0.19915943919296378,0.5557483509542336,0.19915943919296378,0.20376025363846564,0.28270702372670714,0.39788903446697194,0.4706354572518717,0.5130171685943699,1.0131148454321444,0.8969335226024552,1.1355528488271198,0.939655259330503,0.5805922309944497,0.6985515930077096,NA,NA,NA
m4.1,s102,50,0.995651,0.746189,0.7144738736764615,0.18274252639140964,0.6697425468398576,0.18274252639140964,0.2460677316090856,0.24752098488641436,0.3430232115160015,0.4239513416555404,0.5577009366305806,1.124809489720038,0.8338808403436326,0.9389010816017135,0.8195312543714818,0.7484519675443212,0.2768525636216961,NA,NA,NA
m4.1,s102,50,0.991814,0.520256,0.9984355225544977,0.24765432371481355,0.9359261050234589,0.24765432371481355,0.34460225950283563,0.37423850257826746,0.5649556037460768,0.6034949969540805,1.0658712018321488,1.7084952583959834,1.401637270169783,2.2366544409225266,2.3139698602765413,1.3938583121779013,0.5790650882069388,NA,NA,NA
m4.1,s102,50,0.972666,0.751768,0.9515564876844286,0.3232083393999405,0.8919820430163822,0.3232083393999405,0.3281644421569275,0.27996048782634914,0.40334577768704144,0.4517151462277484,0.6898156007557449,1.048328906886985,0.7180984257663021,0.7025450877667596,0.5891576593714062,0.8123272772341674,0.6118883511422811,NA,NA,NA
