model,seed,QTLs,current_fitness,future_fitness,causal_offset,empirical_offset,empirical_putative,incomplete_offset,only_QTL1_offset,only_QTL2_offset,random_offset,random_putative,env_dist
m3.3,s102,100,0.973558,0.997083,0.037936344528080354,0.008602991081920341,0.025221815536790138,0.019002158995907636,0.0168938307270684,0.015654741467325716,0.015174646601774072,0,20.77542089800883
m3.3,s102,100,0.988249,0.93032,0.03063081320046057,0.004912949451865191,0.019348581814584098,0.004988861371108288,0.006343893127412737,0.00328069483948271,0.0030567531895630195,0,20.77542089800883
m3.3,s102,100,0.990183,0.964264,0.06151103408099384,0.01444150809499032,0.05713256996779364,0.02134187336843421,0.016927976526688388,0.01536736399040368,0.014791796533084607,0,20.77542089800883
m3.3,s102,100,0.900746,0.85387,0.10418253201891957,0.013611186115956382,0.049164511671190306,0.012814781967249498,0.022233697139873144,0.010382278494715692,0.009200848706231035,0,20.77542089800883
m3.3,s102,100,0.917092,0.864887,0.010608164896885755,0.009509151096091075,0.025485736138918563,0.021392320432679787,0.02115818235566445,0.02364206961795152,0.021760522566809562,0,20.77542089800883
m3.3,s102,100,0.97401,0.845672,0.08384810012156037,0.024210031805865746,0.057378881834979516,0.06763048429974536,0.06647694231076495,0.06527160094804985,0.0659103198019366,0,20.77542089800883
m3.3,s102,100,0.965958,0.939006,0.11174997077219866,0.03675491547125915,0.10098382326414765,0.07083823768952836,0.07670687057491571,0.06288328724496361,0.059854277127398874,0,20.77542089800883
m3.3,s102,100,0.998704,0.850077,0.1489404985748531,0.022670404787875048,0.09758921244418567,0.01774814893988694,0.021111657695158867,0.011541747114498936,0.01001826109849799,0,20.77542089800883
m3.3,s102,100,0.998268,0.873807,0.09737290722076891,0.014555385879771617,0.05364991360837015,0.013864073804030003,0.02377521467353866,0.011437182229277459,0.01065889967000916,0,20.77542089800883
m3.3,s102,100,0.94826,0.848859,0.11518401561535133,0.024860302512570757,0.07815763441900304,0.03385572622879339,0.03520748039994276,0.03751503758531777,0.029177672884185765,0,20.77542089800883
m3.3,s102,100,0.95618,0.775783,0.10585640446576365,0.032151747759118256,0.12080787224850069,0.04422887436204598,0.04828719862500223,0.04362209999290619,0.04084307877390808,0,20.77542089800883
m3.3,s102,100,0.951916,0.944814,0.05700732141449117,0.019396575850741272,0.05136827553030608,0.050012916770594856,0.048121952849206735,0.046247282071065925,0.04734277977072883,0,20.77542089800883
m3.3,s102,100,0.980097,0.885297,0.04516536878926992,0.011143969484909852,0.03829505952390152,0.016000923428419342,0.022161293723365387,0.015179056381945227,0.015220643540248088,0,20.77542089800883
m3.3,s102,100,0.974359,0.899408,0.05575189668266938,0.01120315356010678,0.03903224166291115,0.012257583751596334,0.01383911463642583,0.010004514308805874,0.008236583618221372,0,20.77542089800883
m3.3,s102,100,0.94539,0.835206,0.1255905051381513,0.017781890804112844,0.05124292476114192,0.027206980772378368,0.031815459409973476,0.024696064396108122,0.02061858487004055,0,20.77542089800883
m3.3,s102,100,0.991334,0.944099,0.04444729613846232,0.009589083987789473,0.0236537800870629,0.0256224689189968,0.026836132855396128,0.023461315499018122,0.0231757243945738,0,20.77542089800883
m3.3,s102,100,0.933543,0.805369,0.10418253201891957,0.015768545608950534,0.046889379284204974,0.031000376720404264,0.037206309406405395,0.027929618972263443,0.027270956674443094,0,20.77542089800883
m3.3,s102,100,0.976921,0.916243,0.1168317665259277,0.020331676018518496,0.06543257157901142,0.022232257387336432,0.03586177136343475,0.018899104743103343,0.016909777652258418,0,20.77542089800883
m3.3,s102,100,0.991125,0.967797,0.06063952417547519,0.007706466020872549,0.027307896816595425,0.009928191335813014,0.011464778998611065,0.008034959920008035,0.007249943000272485,0,20.77542089800883
m3.3,s102,100,0.886237,0.845629,0.012629030528877008,0.0037504595657056232,0.011203219673988242,0.00682697702101452,0.007496277235639584,0.006014266653298578,0.005967755810642075,0,20.77542089800883
m3.3,s102,100,0.979868,0.987171,0.060752278084729716,0.01813588706355571,0.06199404011301657,0.03035826286133862,0.03659035143616725,0.02803897061421736,0.02839753951205216,0,20.77542089800883
m3.3,s102,100,0.945033,0.668596,0.14793868695487425,0.017915794371700027,0.06867105578876251,0.011609482833130362,0.02309612919919502,0.007353603125809357,0.0052221816914692736,0,20.77542089800883
m3.3,s102,100,0.990991,0.938582,0.03552765622528775,0.01495894970974898,0.04119199891616409,0.03968007521844887,0.034762626354178594,0.033366384429403456,0.03382667999901649,0,20.77542089800883
m3.3,s102,100,0.999171,0.859326,0.14469544587592187,0.020431814068363703,0.06667435461089696,0.017544410451122004,0.02741570150551793,0.016684374941188643,0.010845773666895786,0,20.77542089800883
m3.3,s102,100,0.908366,0.825333,0.10764504256953436,0.014762093930296026,0.053639484705854855,0.016495489016392414,0.019731604077082576,0.011136776618013981,0.009442670774476119,0,20.77542089800883
m3.3,s102,100,0.96115,0.758626,0.12841647021309305,0.02647622854129119,0.07555462496713555,0.05383060019484551,0.05377847493093783,0.04366575592093689,0.0410917532083926,0,20.77542089800883
m3.3,s102,100,0.963443,0.935501,0.0048451292749290865,0.006301508889671165,0.01233178044282771,0.022855094415801795,0.02019484013808184,0.01992883389013468,0.020270221386462,0,20.77542089800883
m3.3,s102,100,0.986241,0.925388,0.04516536878926992,0.007419842666032333,0.01849209437261812,0.018586595412473744,0.0200403337397639,0.01797000072312089,0.017563217919250692,0,20.77542089800883
m3.3,s102,100,0.999786,0.960347,0.047063396145038475,0.010486151431280795,0.0400404426140226,0.009266235234165345,0.00834922908758591,0.007692592111219465,0.005397111709320747,0,20.77542089800883
m3.3,s102,100,0.960574,0.916193,0.11404881125321228,0.020914266670422576,0.07179106521929594,0.018256235178048627,0.02365021064231799,0.0159778074112174,0.010890874486466197,0,20.77542089800883
m3.3,s102,20,0.999871,0.96046,0.09580233903484622,0.005984169338069424,0.021072513186129897,0.013491863789461841,0.009308699507028641,0.010191763657902489,0.006339982581082497,0,19.06997818073496
m3.3,s102,20,0.99082,0.943096,0.19318997344126623,0.022883501770027175,0.06470821599513862,0.0637482240525102,0.04287975343338049,0.06745762029988589,0.04347334433151219,0,19.06997818073496
m3.3,s102,20,0.999654,0.962992,0.0876984667772304,0.007405133573535391,0.023867126752887876,0.015111612381531987,0.011038930721740777,0.011832037734605349,0.007369163094706452,0,19.06997818073496
m3.3,s102,20,0.999572,0.974926,0.1064184836133495,0.018009706078210053,0.048773355028100956,0.05570745066909379,0.04306251821972183,0.06250035220908665,0.04279281469754717,0,19.06997818073496
m3.3,s102,20,0.995486,0.958931,0.16772151938754107,0.010175424022610602,0.039271405545698045,0.017830929303693132,0.011615706846660419,0.014329359888463768,0.005949418128388184,0,19.06997818073496
m3.3,s102,20,0.998041,0.981848,0.09537028502330433,0.02105686973164582,0.05094016967425592,0.07186293599066204,0.059664253312236064,0.07728777195607021,0.05792825197779037,0,19.06997818073496
m3.3,s102,20,0.998672,0.887217,0.19251330619235424,0.012088382020786331,0.04274069694324457,0.03074052279178662,0.0268484711407077,0.024304033390259445,0.017852390478735485,0,19.06997818073496
m3.3,s102,20,0.996653,0.96788,0.0876984667772304,0.016337926246542345,0.0395041112675651,0.05413612911109689,0.04268582347687357,0.056259948242217056,0.04237078549366782,0,19.06997818073496
m3.3,s102,20,0.994849,0.940417,0.14885738280915653,0.012787206033398106,0.03548045044774169,0.03388967981387845,0.025296471224697793,0.023623503449008276,0.019268013588720278,0,19.06997818073496
m3.3,s102,20,0.99534,0.95813,0.0636843649495819,0.004533714265631124,0.014466899248250238,0.011514504280386409,0.011258942262569346,0.008153053719794722,0.006804663591745787,0,19.06997818073496
m3.3,s102,20,0.994887,0.979826,0.03599142197271482,0.0028495763721069598,0.00892918519236466,0.008907162800929626,0.00778704415256507,0.006298071869495312,0.005061272597799166,0,19.06997818073496
m3.3,s102,20,0.991257,0.999999,0.019190414546088087,0.0033402397582754724,0.005614354173749121,0.014178084692274176,0.012023542652878336,0.010401255265964518,0.010805266613588127,0,19.06997818073496
m3.3,s102,20,0.997945,0.986977,0.02318995354068986,0.005938398358496742,0.014559146378946683,0.020843637488725062,0.01782998127933894,0.023493551797697926,0.01793437885755106,0,19.06997818073496
m3.3,s102,20,0.995002,0.839231,0.16916013336796423,0.011327364039945723,0.03833302213827307,0.023455770579399387,0.019658836594842292,0.011870372001505172,0.006569440148796533,0,19.06997818073496
m3.3,s102,20,0.99424,0.942727,0.16446343059377938,0.01362228680042864,0.050484154076611824,0.028909452564454038,0.017952203788034974,0.03238723000786461,0.015442616301297198,0,19.06997818073496
m3.3,s102,20,0.998271,0.972844,0.14314643847880906,0.01426041185744259,0.040272684956175864,0.042553947370289696,0.030405162546483858,0.04133981526911326,0.029910491625502512,0,19.06997818073496
m3.3,s102,20,0.997707,0.955319,0.11135403103569651,0.013467322603601905,0.030305315166007568,0.047008228987649836,0.029680373642203096,0.028826863385671118,0.024536125632299698,0,19.06997818073496
m3.3,s102,20,0.987415,0.908751,0.04680152548513833,0.004044950116311802,0.012489853051482475,0.010599692727173069,0.010652475248110516,0.007973690756931683,0.006973937850335275,0,19.06997818073496
m3.3,s102,20,0.986754,0.907195,0.0636843649495819,0.0038698788649304478,0.015101194396494138,0.006897873837980972,0.006853418871177447,0.004910181806632125,0.0027562125772289054,0,19.06997818073496
m3.3,s102,20,0.998346,0.976845,0.036151812018395686,0.003140089002944075,0.009208889861938767,0.00589499616362619,0.005595387909767808,0.0035885393301439347,0.0026160772191167457,0,19.06997818073496
m3.3,s102,20,0.994297,0.857944,0.2521841607207511,0.01471066885612746,0.05802073012147105,0.028221016947766204,0.017141598423597543,0.025365378064575568,0.010920483150067294,0,19.06997818073496
m3.3,s102,20,0.965702,0.691887,0.35087880048786485,0.02117239707138908,0.07969707057443388,0.03854109809256349,0.028926936724318137,0.028613936702757584,0.014472393276762398,0,19.06997818073496
m3.3,s102,20,0.997978,0.939531,0.17859417079560583,0.016423015577847127,0.05589894259919091,0.041310223837836176,0.023986009947496043,0.040132576954404586,0.02062788584602339,0,19.06997818073496
m3.3,s102,20,0.978082,0.793129,0.2798942735289528,0.016803691661036114,0.06133861516577691,0.03732066012100524,0.028637339128998504,0.02907859903084408,0.01836462737488572,0,19.06997818073496
m3.3,s102,20,0.999817,0.872408,0.26331858622873855,0.015662403546542043,0.057975327628656086,0.031482996826296863,0.025957848306670847,0.022943682394745826,0.013974293476490134,0,19.06997818073496
m3.3,s102,20,0.973756,0.785207,0.28318269562874565,0.022836723929339046,0.07959252859392989,0.044256892404311084,0.03099151518902552,0.039145598235262535,0.020981475221716984,0,19.06997818073496
m3.3,s102,20,0.989422,0.907808,0.24714622975450717,0.02893907238711781,0.062380488265359135,0.10454462841629039,0.06930198879646639,0.06161484473082277,0.05621032214524312,0,19.06997818073496
m3.3,s102,20,0.94564,0.975386,0.24886202495164128,0.015727339137469827,0.06199341860786918,0.02783393717409682,0.01435382568816862,0.02596712787244878,0.008836850361825573,0,19.06997818073496
m3.3,s102,20,0.974098,0.98845,0.022401268321182954,0.00202889738089344,0.007068158513524152,0.0047464970064212365,0.0027693323247318176,0.005239353785551883,0.0025628080294107093,0,19.06997818073496
m3.3,s102,20,0.893003,0.585066,0.22083743007802134,0.015785782798996225,0.056491750484963174,0.02490870083945583,0.025385152459710947,0.018271961473189696,0.010831848218278912,0,19.06997818073496
m3.3,s102,20,0.969972,0.953989,0.03035220210958136,0.004924788244861919,0.00825268396452556,0.019851551426107176,0.015042163172483603,0.013724518358254402,0.013800021643783808,0,19.06997818073496
m3.3,s102,20,0.992389,0.993188,0.036151812018395686,0.0031597043055630798,0.008883465077267944,0.008990676539128457,0.008554970122637062,0.005747974556273274,0.0055745852000240095,0,19.06997818073496
m3.3,s102,20,0.998648,0.953486,0.07794991807225951,0.005816488145298236,0.01816349682615564,0.014146638497965271,0.014029365220666747,0.009609555434301998,0.007899671013563064,0,19.06997818073496
m3.3,s102,20,0.999003,0.966393,0.11135403103569651,0.00902264590536214,0.02744793366968056,0.019854050556122133,0.012006389697289508,0.014939802424489583,0.0082164310902379,0,19.06997818073496
m3.3,s102,20,0.997056,0.97648,0.0466907286383489,0.010674373515763662,0.022034496264408895,0.02801577458446071,0.025266910225544652,0.023841449024502793,0.02108229567437808,0,19.06997818073496
m3.3,s102,20,0.984125,0.94888,0.1064184836133495,0.010386387694858414,0.02366005877474638,0.036503412515281886,0.025303298833152476,0.02369252692593844,0.021992025487649287,0,19.06997818073496
m3.3,s102,20,0.997716,0.959426,0.11118061237696893,0.008945670606155582,0.03009078697972884,0.021729833676525954,0.010543358787863515,0.016988678711738585,0.00812650404621064,0,19.06997818073496
m3.3,s102,20,0.946944,0.75148,0.11752469446184584,0.012200124819385148,0.03391453855750433,0.0383972988885944,0.03241806142118109,0.031205962378179627,0.025411898339301103,0,19.06997818073496
m3.3,s102,20,0.970159,0.72521,0.23907701505725845,0.017541454874705258,0.05815809761205655,0.04338569144218495,0.03081661139351358,0.027126356208250893,0.015155201837248661,0,19.06997818073496
m3.3,s102,20,0.992589,0.84705,0.13211431179587257,0.01259891367028662,0.03372106436631374,0.03727291808223654,0.03619404824213216,0.028889101040151854,0.025758867943665446,0,19.06997818073496
m3.3,s102,20,0.989608,0.782913,0.23907701505725845,0.016563425034445137,0.05050166728781814,0.04448549741408778,0.03126942565195894,0.019016275987538748,0.014838215963371324,0,19.06997818073496
m3.3,s102,20,0.987611,0.944589,0.0876984667772304,0.009269520275818144,0.026326395483918606,0.021402846291246905,0.016089896994804835,0.01666398597351454,0.012117531510834958,0,19.06997818073496
m3.3,s102,20,0.983362,0.977228,0.02318995354068986,0.011509001752974897,0.02025602207952273,0.0479551791372268,0.043731858739015805,0.04717503842810753,0.044016131320398194,0,19.06997818073496
m3.3,s102,20,0.997342,0.906778,0.15495844669676043,0.01327412711290077,0.039979758582197905,0.044320294256906145,0.03969876666710895,0.0341281892630212,0.028522719346351675,0,19.06997818073496
m3.3,s102,20,0.980488,0.81419,0.22879794106021245,0.01599125418209532,0.05094548593131114,0.034811528543873434,0.021457712459592014,0.01933548284399716,0.010263559693977504,0,19.06997818073496
m3.3,s102,20,0.986953,0.932382,0.03953164009289642,0.005998242830028785,0.0137392238666911,0.01404169545958287,0.01280673496019593,0.011095275997245956,0.009387720247959027,0,19.06997818073496
m3.3,s102,20,0.9713,0.739954,0.20755655511269674,0.014599746536576565,0.04656858259955286,0.028834423366010775,0.023701285256133627,0.01349939295975955,0.008701446420221377,0,19.06997818073496
m3.3,s102,20,0.98345,0.991669,0.022401268321182954,0.002586074071596974,0.006971748934790611,0.006995771483067683,0.004584615217069239,0.006962856827882447,0.004616629102341173,0,19.06997818073496
m3.3,s102,20,0.997018,0.961536,0.06608914295148836,0.004748841569157615,0.01581736979888163,0.011487950329156248,0.008360114858825533,0.006933450796988597,0.0038697313540634617,0,19.06997818073496
m3.3,s102,20,0.993583,0.993574,0.008604175606035033,0.008291718196228847,0.012822114959136786,0.030850746726461188,0.023761270080522222,0.02849786417930563,0.024582208220699703,0,19.06997818073496
m3.3,s102,20,0.997366,0.968129,0.13048895175731207,0.008196814413680385,0.030942589920589788,0.014867953448397678,0.009195747759212267,0.01185899099099812,0.005082417617849563,0,19.06997818073496
m3.3,s102,20,0.997558,0.967564,0.06386558194040393,0.004602570465296451,0.015346042668511193,0.011254564735318844,0.0050732327963825844,0.0072864256234398146,0.0032722499528881686,0,19.06997818073496
m3.3,s102,20,0.994526,0.978157,0.15680209687990102,0.010685495660502635,0.036054397451471785,0.02432702406058518,0.013333522885925972,0.017306168299263666,0.009580114748176176,0,19.06997818073496
m3.3,s102,20,0.940252,0.835607,0.07736019505610683,0.005339651831664447,0.020661851091615138,0.010616213255010058,0.007624975049227606,0.011359412709725718,0.005485009821438669,0,19.06997818073496
m3.3,s102,20,0.98108,0.994285,0.10222853162799043,0.009277914630767702,0.028659244301058047,0.021471328442777368,0.011921745734005186,0.021123694167117037,0.011116720738592593,0,19.06997818073496
m3.3,s102,20,0.990187,0.793199,0.20392467565465106,0.020750440445835103,0.05547791479544251,0.07519037232656474,0.07197960976456047,0.0639999406521894,0.05769231580916514,0,19.06997818073496
m3.3,s102,20,0.947781,0.97971,0.17771109628012194,0.015239068428738485,0.045290975950353266,0.033783241333164696,0.029466324634261316,0.023203159847179477,0.015645846810344952,0,19.06997818073496
m3.3,s102,20,0.990673,0.982921,0.02318995354068986,0.001983557918874732,0.0053760559744453346,0.005771555954587753,0.00353479121722264,0.003757332890670252,0.0029171281741360417,0,19.06997818073496
m3.3,s102,20,0.984147,0.91763,0.057967463873530106,0.005243676469647283,0.014619787600269631,0.01504326350019056,0.014651013687254336,0.011478413378635116,0.00998816848600622,0,19.06997818073496
m3.3,s102,20,0.992391,0.983891,0.05154045029562061,0.0068956938977773104,0.016301059533693475,0.02499588580083465,0.019339913475776443,0.019331391197488505,0.016374192975958175,0,19.06997818073496
m3.3,s102,20,0.992258,0.883034,0.21525828561623778,0.01607291588721804,0.051746489906106384,0.048767255961617906,0.0428650436948993,0.033964828058695475,0.02715742662031552,0,19.06997818073496
m3.3,s102,20,0.992065,0.98033,0.13048895175731207,0.015330009725394,0.04738410622339986,0.04236258813909841,0.032900346077016196,0.04796577294701998,0.03136337904549165,0,19.06997818073496
m3.3,s102,20,0.98057,0.813939,0.25348380224667116,0.038796497462265316,0.1081096178733237,0.13267009449006853,0.10578231389650485,0.13112685326514328,0.09574042125070462,0,19.06997818073496
m3.3,s102,20,0.986647,0.811148,0.1717598687828536,0.009602590527286329,0.03730597515972939,0.01672549014958466,0.017049431169784763,0.008684388554099616,0.004746651768849807,0,19.06997818073496
m3.3,s102,20,0.979314,0.973941,0.03573053099488999,0.008323308759108144,0.012410134538209829,0.0365452652059943,0.03071618368755443,0.027451658282966016,0.0283200830008951,0,19.06997818073496
m3.3,s102,20,0.997277,0.862474,0.19251330619235424,0.014919675072760015,0.05355238296643996,0.025601952564006256,0.023558031147154875,0.022852731272123013,0.013212996244647524,0,19.06997818073496
m3.3,s102,20,0.956323,0.975322,0.13048895175731207,0.0077066912284642726,0.031078512385134878,0.013866079409416872,0.008167504497145072,0.013295655418574406,0.005010811668461135,0,19.06997818073496
m3.3,s102,20,0.999632,0.867444,0.26331858622873855,0.016974940914606305,0.061052322208222695,0.030850017112940772,0.02517322824551309,0.021756861202794082,0.012392216835385196,0,19.06997818073496
m3.3,s102,20,0.981225,0.726926,0.2909151679207341,0.022650663640249948,0.06296418984323032,0.06536416129523327,0.05213241449682874,0.03354326753621593,0.03166172390429161,0,19.06997818073496
m3.3,s102,20,0.998784,0.966094,0.11135403103569651,0.01641549204059989,0.035806090862743105,0.055332072359964436,0.048918797032713804,0.04790896171128912,0.04465791092784684,0,19.06997818073496
m3.3,s102,20,0.957054,0.965025,0.09537028502330433,0.011096323493961757,0.02990541799087732,0.02694139960669733,0.017604024136052478,0.025573972837232246,0.015660277507636277,0,19.06997818073496
m3.3,s102,20,0.997938,0.875218,0.25348380224667116,0.02466045282259995,0.07690296934814651,0.06349035854694228,0.04287749081737014,0.05853267954118529,0.03316531883876058,0,19.06997818073496
m3.3,s102,20,0.984699,0.823189,0.22879794106021245,0.0172864563927295,0.05803893576062878,0.04182256750608483,0.024610611657944505,0.02921579457492186,0.013760355717290715,0,19.06997818073496
m3.3,s102,20,0.999212,0.944585,0.17859417079560583,0.014757822273250534,0.0446654627070583,0.03992487149489745,0.02016622730556802,0.025835735571554472,0.015311061753736852,0,19.06997818073496
m3.3,s102,20,0.966097,0.736763,0.1717598687828536,0.016127378482418044,0.043261643776510435,0.044482510571736564,0.04306616292327047,0.033241766252014936,0.029533503434071903,0,19.06997818073496
m3.3,s102,20,0.99836,0.956445,0.0721682357492382,0.011413030279383996,0.03391582381956485,0.033176344005278684,0.03094751151919145,0.03761015358725793,0.028408075588593536,0,19.06997818073496
m3.3,s102,20,0.991636,0.856484,0.21525828561623778,0.015261376101968205,0.05043326832814553,0.04425623673248623,0.038626619567515494,0.029310781024721292,0.022903215630313247,0,19.06997818073496
m3.3,s102,20,0.986278,0.82445,0.14679501591779553,0.008620590359887015,0.032549219073045324,0.014647730193488584,0.015384468757449355,0.0066696032261628745,0.003915086601678704,0,19.06997818073496
m3.3,s102,20,0.991044,0.915907,0.24714622975450717,0.019647611002822193,0.059455330331811995,0.04282778262684945,0.027591320965760488,0.029534950420783142,0.017053400595372276,0,19.06997818073496
m3.3,s102,20,0.997672,0.814244,0.30419977252325925,0.01873043025257506,0.07627914457607005,0.029859946362240486,0.023613132871008066,0.028469586750799337,0.01128599074305875,0,19.06997818073496
m3.3,s102,20,0.98776,0.932106,0.11118061237696893,0.008111488017032199,0.02918649846316761,0.016809980625833994,0.007295768323646963,0.015977004747925946,0.005827505825975973,0,19.06997818073496
m3.3,s102,20,0.997808,0.95320800000000006,0.07794991807225951,0.004818236720389198,0.01723882844680456,0.01162850233267291,0.011026453290086778,0.0072496495768096065,0.005338275138829416,0,19.06997818073496
m3.3,s102,20,0.996929,0.889454,0.10600306468092573,0.007028475699883044,0.02577886161094591,0.013697276083898625,0.01415201672566969,0.009441813649820252,0.0065169288927355365,0,19.06997818073496
m3.3,s102,20,0.911569,0.799406,0.036151812018395686,0.004499326582898716,0.011211623068095882,0.00979691753108302,0.009053924194246015,0.007409457569088437,0.006054094346156855,0,19.06997818073496
m3.3,s102,20,0.987149,0.841062,0.22879794106021245,0.016383326849807645,0.050529605796738875,0.03764123332370128,0.024688936700109933,0.021011534798906703,0.013309513722041512,0,19.06997818073496
m3.3,s102,20,0.985183,0.905427,0.14885738280915653,0.009179203377697821,0.03733782581302572,0.015757346776286096,0.009556441323959594,0.016130944252097778,0.0057872317852121725,0,19.06997818073496
m3.3,s102,20,0.985329,0.930739,0.19278156800013915,0.017732517537452332,0.05492210183772034,0.05164163461485429,0.03181516461340099,0.03817294849606352,0.023354957228993237,0,19.06997818073496
m3.3,s102,20,0.930154,0.993753,0.043501824319939764,0.004800487657624662,0.012206756068478595,0.0136762557555659,0.012949371178649237,0.010852392790924818,0.009252120059043599,0,19.06997818073496
m3.3,s102,20,0.986399,0.893739,0.22083743007802134,0.015516558350754002,0.05642033861717214,0.024250918058180235,0.024890284715351447,0.018099130343840357,0.010468567140707534,0,19.06997818073496
m3.3,s102,20,0.99446,0.841706,0.18699729464380563,0.011508042204143507,0.04336278620128562,0.02576215109582879,0.022172410160962726,0.019394000292817175,0.011915048267368661,0,19.06997818073496
m3.3,s102,20,0.994456,0.938572,0.09718761429901021,0.007162785301553267,0.026170493861428275,0.01181842600278552,0.011025743899741244,0.010210185023577479,0.005675509198613836,0,19.06997818073496
m3.3,s102,20,0.991352,0.890368,0.17771109628012194,0.012612284795619119,0.0407892777561535,0.022835917935235133,0.020666909453810244,0.010690313448457271,0.006618199199085109,0,19.06997818073496
m3.3,s102,20,0.990156,0.972723,0.1064184836133495,0.009196492344449685,0.03179246428991972,0.02228756460875649,0.01203097739940031,0.020753943000411647,0.01005963573866155,0,19.06997818073496
m3.3,s102,20,0.980995,0.967399,0.07794991807225951,0.0049864915119695935,0.018012660652577294,0.007637119104415181,0.00841005259089804,0.003846894162628893,0.0022809008363346584,0,19.06997818073496
m3.3,s102,20,0.999048,0.855532,0.2398130791239564,0.0182133071234314,0.055917266675379454,0.04133526278427455,0.03687579365990756,0.02839555035309169,0.02272129114288482,0,19.06997818073496
m3.3,s102,20,0.999766,0.963077,0.05154045029562061,0.0037566506444711837,0.01204675509135926,0.010265827790699995,0.009944177992943611,0.00729798395184568,0.005995877501444539,0,19.06997818073496
m3.3,s102,20,0.99732,0.885361,0.3015383349880847,0.027210944059853887,0.0806936796021911,0.0586944535295996,0.03986078387984084,0.0460458465405769,0.02515388503039513,0,19.06997818073496
m3.3,s102,20,0.947781,0.97971,0.17771109628012194,0.014528243056193619,0.043795638786518,0.02760540253501114,0.02467068651206655,0.01631429660760665,0.010672689526925343,0,19.06997818073496
m3.3,s102,20,0.955322,0.657136,0.2650291925917961,0.017704819718906195,0.055978530677494864,0.04512893277815296,0.034005786069936504,0.018458643331457403,0.014386299391508406,0,19.06997818073496
m3.3,s102,20,0.989573,0.979277,0.09537028502330433,0.015340638695895963,0.03896509620703497,0.04459270021824872,0.03321870786515515,0.04653378753777589,0.03156866110710478,0,19.06997818073496
m3.3,s102,50,0.971748,0.983505,0.024740189409281618,0.019491833495017888,0.049226527681437114,0.06110211814652906,0.05272579054600597,0.06106412577965016,0.05151992728612703,0,23.20969135360009
m3.3,s102,50,0.995857,0.979908,0.061273819093308944,0.01699009433220186,0.06523095989938509,0.0317656897078489,0.04436222006664962,0.0384986923502911,0.02794330054029302,0,23.20969135360009
m3.3,s102,50,0.990962,0.840607,0.11280264726576555,0.01610071762339301,0.07290697357480509,0.035477237569163204,0.04494746985007639,0.03210839834890983,0.03235456242025991,0,23.20969135360009
m3.3,s102,50,0.992252,0.924124,0.03666099546564836,0.007344580399960469,0.029933274900038238,0.015978964271401604,0.021702547681928624,0.016961087057492188,0.015599065484163949,0,23.20969135360009
m3.3,s102,50,0.99816,0.86297,0.2029031943611589,0.02521908698937246,0.12606732992267902,0.04273562097164458,0.04761159606862448,0.03368205100616826,0.028758227286620763,0,23.20969135360009
m3.3,s102,50,0.994982,0.921157,0.11543832758373541,0.014291032780889543,0.09188179719079329,0.03072942445472339,0.0209555883676147,0.014814442226846468,0.01275412376548522,0,23.20969135360009
m3.3,s102,50,0.997726,0.982167,0.01329351819434481,0.0035007497116808857,0.012544855604674112,0.009641347651906659,0.008414395676851,0.008206736608159902,0.007754165556336299,0,23.20969135360009
m3.3,s102,50,0.979694,0.966706,0.03067783242401716,0.006088374651151552,0.025159993504214804,0.013782293634049415,0.012905197703904699,0.011906154564495446,0.010453613174088827,0,23.20969135360009
m3.3,s102,50,0.968036,0.944316,0.004314487100365386,0.0025718635833089265,0.0072993302494670535,0.007645800568068457,0.007554691803169246,0.007653722095316614,0.007058691877063473,0,23.20969135360009
m3.3,s102,50,0.980041,0.791433,0.1402626601146504,0.01817651660722491,0.10940389739304855,0.04223729379027517,0.03358133333182483,0.02240460298608132,0.02126228500525769,0,23.20969135360009
m3.3,s102,50,0.978473,0.841026,0.15484383159086637,0.020396130862711956,0.1085409200321433,0.024919660954685084,0.03711907191077698,0.024046192243348617,0.013984048908714672,0,23.20969135360009
m3.3,s102,50,0.991779,0.816252,0.13613458023476568,0.013030999686373043,0.08523050494941953,0.015567654123667118,0.021993155766400676,0.007120485672255789,0.005138866122458852,0,23.20969135360009
m3.3,s102,50,0.989755,0.811133,0.17999026068126142,0.022262943110586336,0.1198526087104343,0.037872870298325485,0.03704835656862489,0.024537867359338012,0.020118999451095427,0,23.20969135360009
m3.3,s102,50,0.996796,0.933449,0.05508534891829492,0.013727678272943494,0.06228207320504722,0.030659441318069428,0.028145189886840255,0.02693727328802547,0.021644503077205335,0,23.20969135360009
m3.3,s102,50,0.972716,0.937147,0.09510536562922188,0.02174399641641317,0.08594086306711539,0.04834144730772966,0.06395763547516578,0.05177839011064904,0.04226625988105558,0,23.20969135360009
m3.3,s102,50,0.994823,0.855579,0.21847679751600224,0.022581105031723493,0.13424330258364653,0.02978292118049286,0.03533688912306718,0.017185437945509245,0.012655882295534033,0,23.20969135360009
m3.3,s102,50,0.983974,0.979114,0.06454269306607185,0.014313299255011984,0.062333992008159804,0.04349101072363524,0.028560420969952427,0.03128595513822489,0.0272262707691614,0,23.20969135360009
m3.3,s102,50,0.965284,0.75118,0.2080803031222208,0.022906412705772546,0.1353928074419835,0.02745345321650116,0.046811819094782686,0.02206748969721399,0.01485879658223767,0,23.20969135360009
m3.3,s102,50,0.964946,0.892472,0.02872443726135228,0.012814354210554182,0.03907008881377927,0.03242428041126211,0.04084639432902443,0.03748835485745753,0.0315683521996887,0,23.20969135360009
