seed,QTLs,Method,scenario,shifted_fitness,offset_causal,offset_empirical,offset_incomplete,offset_only_QTL1,offset_only_QTL2
s100,100,RDA GO,Local adaptation,0.713327,0.1069918963189259,0.01989291315702371,0.020984686532251707,0.011792212076285799,0.02456775077599822
s100,100,RDA GO,Local adaptation,0.905206,0.0687326712730694,0.01534515682459191,0.015255973978088347,0.007077812647860118,0.01622401198355586
s100,100,RDA GO,Local adaptation,0.691936,0.21728293126241832,0.025343069361454657,0.038504823273460206,0.030371783469777827,0.02925444254952063
s100,100,RDA GO,Local adaptation,0.892461,0.04328201993153004,0.010182946059514862,0.008813755553925164,0.006311636985303079,0.011523080488230001
s100,100,RDA GO,Local adaptation,0.723801,0.3057109313680421,0.03346205640514233,0.08296583087413796,0.06689461069054142,0.04796282840203146
s100,100,RDA GO,Local adaptation,0.885186,0.14345871999157234,0.02701659163539367,0.03170594701598832,0.048032795171293365,0.015151448373667121
s100,100,RDA GO,Local adaptation,0.985619,0.025073276261859113,0.00749251172165657,0.029094949185346122,0.02933457595920282,0.0037912276253367063
s100,100,RDA GO,Local adaptation,0.765625,0.19325013755871104,0.0402290280960377,0.021927131596900958,0.032440345795134856,0.03605458385571595
s100,100,RDA GO,Local adaptation,0.830806,0.14108913220988475,0.019612483856575578,0.04180648660918001,0.01957857304236863,0.02445996125521097
s100,100,RDA GO,Local adaptation,0.797083,0.08652246776391037,0.009437927612464604,0.009017154536159103,0.010131567936806588,0.010103789344194225
s100,100,RDA GO,Local adaptation,0.873894,0.13757286388272477,0.017166362292473036,0.022370962669395596,0.01463245593499715,0.021888028209933373
s100,100,RDA GO,Local adaptation,0.901351,0.06316387380385308,0.017213911120963044,0.017986345013120308,0.0382213608186312,0.02671201288787579
s100,100,RDA GO,Local adaptation,0.864565,0.25640271227899253,0.04009727031583666,0.021001432975593863,0.033438589341973926,0.024645817130072568
s100,100,RDA GO,Local adaptation,0.845188,0.12443014044404202,0.01834236508933012,0.016184374731601253,0.08619641189119563,0.029573632610973986
s100,100,RDA GO,Local adaptation,0.882368,0.13409602514260813,0.017718616553262692,0.047326455715696145,0.022255888153923733,0.017606636527549232
s100,100,RDA GO,Local adaptation,0.783226,0.16385349433421473,0.01989631285192808,0.043229267583462766,0.02484490153704612,0.02452291566772624
s100,100,RDA GO,Local adaptation,0.97819,0.03696430067722897,0.004855706967634007,0.01729609590862574,0.0065814064559256156,0.009575478172683803
s100,100,RDA GO,Local adaptation,0.994097,0.01844564124548991,0.002834863451029866,0.048740250671233505,0.006482067218011794,0.024013259043631732
s100,100,RDA GO,Local adaptation,0.915614,0.03307617968585704,0.01128339033508026,0.014162790231736722,0.004686476682037801,0.010007015564382332
s100,100,RDA GO,Local adaptation,0.99225,0.03696430067722897,0.006004224031104277,0.035951764454234224,0.020676555203741884,0.014043064416679416
s100,100,RDA GO,Local adaptation,0.98596,0.09327557989698701,0.012485817996592765,0.012373842206484903,0.053035909228655156,0.014820116227237405
s100,100,RDA GO,Local adaptation,0.886558,0.13409602514260813,0.021155449445980825,0.02630934218512206,0.017028091309853544,0.023640406852024003
s100,100,RDA GO,Local adaptation,0.981404,0.02047332497334731,0.003038992129411804,0.01196987819199274,0.006495625925643168,0.01215504265380366
s100,100,RDA GO,Local adaptation,0.747415,0.1198457393699283,0.013308710147190617,0.033151448359619765,0.018841086450859294,0.034166381356941715
s100,100,RDA GO,Local adaptation,0.913884,0.0687326712730694,0.008991832677365676,0.011309064453184492,0.012152461326783515,0.024774347595304624
s100,100,RDA GO,Local adaptation,0.901466,0.09501487166846936,0.015035052384108705,0.014081984141472286,0.017449540438744294,0.011289180118122787
s100,100,RDA GO,Local adaptation,0.936866,0.14444566257658384,0.019133662064314,0.03906097560491509,0.03917011338829097,0.0151569273272193
s100,100,RDA GO,Local adaptation,0.808049,0.19787102604187523,0.02364711503901063,0.034940365826662004,0.0354824929651024,0.03747828017850834
s100,100,RDA GO,Local adaptation,0.979438,0.04742855460613471,0.005712779661773617,0.005275036356752419,0.006869176089003824,0.004536124316666494
s100,100,RDA GO,Local adaptation,0.964379,0.06092355628189726,0.014856873245732375,0.04745742457600348,0.014051873579290755,0.006633333472205386
s100,100,RDA GO,Local adaptation,0.860506,0.25640271227899253,0.03433652126520584,0.02844154640962972,0.03378085551661096,0.0250546106553063
s100,100,RDA GO,Local adaptation,0.858533,0.04328201993153004,0.004944396568987588,0.011942688319546419,0.011305426759739737,0.017778339666388754
s100,100,RDA GO,Local adaptation,0.773795,0.25140649745170357,0.02922165452760057,0.01984203231256628,0.02991299085457142,0.026428073448982313
s100,100,RDA GO,Local adaptation,0.911885,0.25309251197542143,0.027396190967102507,0.022264427671299485,0.04276335352786682,0.04018332257630801
s100,100,RDA GO,Local adaptation,0.981543,0.08005269903834888,0.009073119159233064,0.032255913035155556,0.008774946319335635,0.013087510012029416
s100,100,RDA GO,Local adaptation,0.974056,0.01905518796344188,0.0031597594290581487,0.004705544325262318,0.01058448800686022,0.005737750750335614
s100,100,RDA GO,Local adaptation,0.910591,0.08331051901094273,0.009064148155841618,0.02228584037587282,0.019827730255938692,0.008009840800658186
s100,100,RDA GO,Non local adaptation,0.99875100000000006,0.08542173636812822,0.020451079650998457,0.03680757731682181,0.036071252860538965,0.0295087757000593
s100,100,RDA GO,Non local adaptation,0.9998,0.05454662527179652,0.037515626693372724,0.01734422061758323,0.01781529722323376,0.012710669421522205
s100,100,RDA GO,Non local adaptation,0.99955,4.439412313656507e-4,0.005871841435354227,0.0030589618351880153,0.00441163988624819,0.005659059328549743
s100,100,RDA GO,Non local adaptation,0.996755,0.030079838793642677,0.007640462516176603,0.016588806730028615,0.008610441489796178,0.011431194931366665
s100,100,RDA GO,Non local adaptation,0.99935,0.06054704453154759,0.0201971994937293,0.023424543616886753,0.033225268404434856,0.023568645641656144
s100,100,RDA GO,Non local adaptation,0.99955,0.005653038833568057,0.006357178621281546,0.0038331789816348533,0.0031815881436904657,0.0023582506456342497
s100,100,RDA GO,Non local adaptation,0.99362,0.09209036899732431,0.024115054480306857,0.02983916415453067,0.024827077550278086,0.03289978253123167
s100,100,RDA GO,Non local adaptation,0.998551,0.013617809766676774,0.004992986050151892,0.011545972670036153,0.005134554598732737,0.01348945169943506
s100,100,RDA GO,Non local adaptation,1,0.03648245052868553,0.011319584862885732,0.021806013516034554,0.011699785481283805,0.014202259219017367
s100,100,RDA GO,Non local adaptation,0.997952,0.023987051255486783,0.005220770200937988,0.014191680967254951,0.005326484637391904,0.009129020003381075
s100,100,RDA GO,Non local adaptation,0.99975,0.04407598573429595,0.026691962214238293,0.014524567110181495,0.011873267240187137,0.012853956668883497
s100,100,RDA GO,Non local adaptation,0.995012,0.09882968897689519,0.03151542407962538,0.03272166536659151,0.02705131858569762,0.03133422124265217
s100,100,RDA GO,Non local adaptation,0.992627,0.05620556710865083,0.013406467575570333,0.020970192826947974,0.015897155954860392,0.020533842241618576
s100,100,RDA GO,Non local adaptation,0.999,0.0273049968252816,0.006507653598894347,0.007513753591611647,0.007329360589932493,0.013391819302865664
s100,100,RDA GO,Non local adaptation,0.991834,0.029545256420854166,0.009970251061826689,0.018140830900182314,0.02027305190463324,0.012025826279094884
s100,100,RDA GO,Non local adaptation,0.997952,0.003853325216392059,0.0012656196538898658,0.009512829255664568,0.0014761951256349875,0.012509023273604519
s100,100,RDA GO,Non local adaptation,0.998152,0.050092946709967494,0.025800720856959284,0.029742771983857476,0.01354282630990587,0.01691676596365076
s100,100,RDA GO,Non local adaptation,0.99975,0.06054704453154759,0.016300451434791443,0.03968663387857673,0.016790402777984693,0.02061467356142218
s100,100,RDA GO,Non local adaptation,0.998401,0.036363014382537084,0.012901979497941835,0.029012917807655306,0.010494402840704442,0.010681163551527215
s100,100,RDA GO,Non local adaptation,0.99995,0.04359178186597137,0.016089213324950606,0.018975094455303643,0.011232434214678653,0.012756789400792461
s100,100,RDA GO,Non local adaptation,0.9995,0.022876054962289456,0.0067605493822955115,0.00966331928144575,0.006236589135545842,0.010343441512153738
s100,100,RDA GO,Non local adaptation,0.995012,0.08779330124944096,0.02037916161816522,0.026967638451097432,0.02497377565747707,0.026384348753012245
s100,100,RDA GO,Non local adaptation,0.996406,0.04630349024290892,0.010940658261733878,0.023663243077453367,0.019297886427878164,0.018560924398030313
s100,100,RDA GO,Non local adaptation,0.997403,0.051529269875935244,0.014347471101144498,0.02161817421277773,0.017904473066333363,0.021207199336781106
s100,100,RDA GO,Non local adaptation,0.99875100000000006,0.044328536876617856,0.009521266856920157,0.015372373151149794,0.01956165733996288,0.01100672076690319
s100,100,RDA GO,Non local adaptation,0.993769,0.0220082314965072,0.005531527197713464,0.023292194245205223,0.004617961296830493,0.016457422425327845
s100,100,RDA GO,Non local adaptation,0.99955,0.05658487659963977,0.02200376618728355,0.02029498452783752,0.014792619814699703,0.01706754079922219
s100,100,RDA GO,Non local adaptation,0.993769,0.028802243611197022,0.02066919264681151,0.006799293323796867,0.012192903354431567,0.016889645245088798
s100,100,RDA GO,Non local adaptation,0.997753,0.018553173137401742,0.01236361141099918,0.009694179258642232,0.012832691777734603,0.008246479546487493
s100,100,RDA GO,Non local adaptation,0.99875100000000006,0.05242319759103949,0.013261126458996485,0.020258675648118014,0.019624717179544057,0.020794416757110412
s100,100,RDA GO,Non local adaptation,0.998301,0.030079838793642677,0.025724287279747265,0.02687504560214301,0.009224441660531454,0.009854278148686155
s100,100,RDA GO,Non local adaptation,0.995162,0.05620556710865083,0.011902458086454654,0.02263576297469536,0.017692342491799965,0.014443190300691886
s100,100,RDA GO,Non local adaptation,0.997104,0.0685830116405968,0.013820027310140915,0.018187726944068797,0.01271524271409693,0.012609323590611694
s100,100,RDA GO,Non local adaptation,0.998551,0.009012378299212438,0.008475320008724186,0.003732566473972956,0.010222218355103714,0.0027929365410956264
s100,100,RDA GO,Non local adaptation,0.997553,0.04630349024290892,0.015112628458833864,0.016130974480490595,0.016100872648516087,0.013892826569598265
s100,100,RDA GO,Non local adaptation,0.995759,0.032996251879108644,0.009864361848282092,0.012386426481409673,0.006652725194163992,0.011119687911796529
s100,100,RDA GO,Non local adaptation,0.99995,0.09853089521934787,0.01937206859369342,0.03827850194592406,0.022487531419112947,0.027726281503880616
s100,100,RDA GO,Non local adaptation,0.998701,0.04324809946558561,0.025845245558799974,0.015983516326111082,0.029969532712840474,0.017064043723941633
s100,100,RDA GO,Non local adaptation,0.994813,0.0029505223412160564,0.002533679844776316,0.012142897622616689,0.0022783058418491702,0.0013654959653172003
s100,100,RDA GO,Non local adaptation,0.998551,0.05541299923678515,0.015233137242858035,0.015587208702567306,0.016267278441983245,0.01636706886552694
s100,100,RDA GO,Non local adaptation,0.993919,0.06327125262066162,0.014616829467539004,0.024643025700176437,0.021106606654221854,0.02215355952444972
s100,100,RDA GO,Non local adaptation,0.99935,0.057913833511232284,0.02259224393755472,0.014603508555840933,0.01874626268305479,0.012115809611549753
s100,100,RDA GO,Non local adaptation,0.9992,0.020366018605766072,0.011043106719329728,0.014487600664803674,0.0038689449247306944,0.0037370454055896908
s100,100,RDA GO,Non local adaptation,0.995012,0.015259860129013585,0.008126874044511697,0.005524277099534201,0.008895584259122602,0.014793044191006894
s100,100,RDA GO,Non local adaptation,0.998202,0.08542173636812822,0.019036423597963568,0.03630466435425957,0.021302391752946147,0.03170380799461267
s100,100,RDA GO,Non local adaptation,0.9992,0.020366018605766072,0.009975417312314532,0.008010941109396362,0.007384573606048154,0.008442409587165791
s100,100,RDA GO,Non local adaptation,0.99875100000000006,0.00824213224814717,0.0017491379544866028,0.004951978194965107,0.0058543639384418126,0.006697632668948253
s100,100,RDA GO,Non local adaptation,0.997753,0.017490542540716206,0.009431391058988462,0.02187116679107123,0.00844267129898124,0.008295904730478627
s100,100,RDA GO,Non local adaptation,0.99915,0.0695888225995628,0.016926191324869163,0.026130504302522794,0.015097014009223588,0.013754050862992641
s100,100,RDA GO,Non local adaptation,0.995759,0.06932085088533134,0.013645602581711647,0.02173470574638096,0.022377077675265922,0.015871715628738296
s100,100,RDA GO,Non local adaptation,0.996755,0.0029505223412160564,0.003648735001926531,0.0063650561940140305,0.019489578545813315,0.011167167817005014
s100,100,RDA GO,Non local adaptation,0.9998,0.08814567794060821,0.018619352782545104,0.026477908402122854,0.023349685938789434,0.020521731089288644
s100,100,RDA GO,Non local adaptation,0.99975,0.0695888225995628,0.01563692868499311,0.032845338298421886,0.017075887860591263,0.012907236154352145
s100,100,RDA GO,Non local adaptation,0.997503,0.027383733681110002,0.006467941139883085,0.014424606681316914,0.009974074099509582,0.02377921412090517
s100,100,RDA GO,Non local adaptation,0.995759,0.09064132365876186,0.01915269604885266,0.03499716642496365,0.027486989292979137,0.03278638320913374
s100,100,RDA GO,Non local adaptation,0.990396,0.023987051255486783,0.00819037689894876,0.008218376612074677,0.01028915324046846,0.005991755899631807
s100,100,RDA GO,Non local adaptation,0.9995,0.07514345489558565,0.014445989372584905,0.027505749724521633,0.018656007443258293,0.02203862717382106
s100,100,RDA GO,Non local adaptation,0.998002,0.06932085088533134,0.015152446222017254,0.028642058415695962,0.014188963326669381,0.011356317076477142
s100,100,RDA GO,Non local adaptation,0.987973,0.029545256420854166,0.007984395531497566,0.013732453666350947,0.015168784189351626,0.015773753246567723
s100,100,RDA GO,Non local adaptation,0.99551,0.032996251879108644,0.011953461882706141,0.009131253527259037,0.01353344795092411,0.009339700535803859
s100,100,RDA GO,Non local adaptation,0.99975,0.017490542540716206,0.007688613673130401,0.00867505045450266,0.004391618764340174,0.018868542593035897
s100,100,RDA GO,Non local adaptation,0.997952,0.0019135604306969238,0.0015713457328964287,0.0028850551241765905,0.0031944670840465136,0.002296782670325593
s100,100,RDA GO,Non local adaptation,0.99935,0.04407598573429595,0.013740855504294896,0.010860837490350545,0.015511118059928544,0.0076679555676105165
s100,100,RDA GO,Non local adaptation,0.991586,0.0322205573555916,0.011966391361485425,0.019124764848620954,0.008562264558816325,0.025251614520580102
s100,100,RDA GO,Non local adaptation,0.990793,0.04944521644894274,0.01691261308123224,0.026999495641691882,0.01698683638685994,0.013295881078603371
s100,100,RDA GO,Non local adaptation,0.988813,0.017490542540716206,0.005676852562024346,0.019099705967378165,0.013297131937512861,0.008463684337644993
s100,100,RDA GO,Non local adaptation,0.996755,0.028802243611197022,0.010926764702220157,0.016805317047373095,0.03078041640421403,0.009027409002007639
s100,100,RDA GO,Non local adaptation,0.997104,0.02799944912661034,0.01086253653507612,0.007788038936047786,0.008945807978668608,0.006349612013926008
s100,100,RDA GO,Non local adaptation,0.998551,0.02649815031337756,0.005831081637061256,0.007668200151438919,0.0055430250976207,0.011370357263248743
s100,100,RDA GO,Non local adaptation,0.99975,0.0019135604306969238,0.004459737705642706,0.001982198583656641,0.012713656793264784,0.005425867030105241
s100,100,RDA GO,Non local adaptation,0.993521,0.07168689991562978,0.0174598200238995,0.024126622983885213,0.014890888028684388,0.014300892001534829
s100,100,RDA GO,Non local adaptation,0.996955,0.003853325216392059,0.002953875540289265,0.00817019942927011,0.0012760603726134395,0.003177665024015419
s100,100,RDA GO,Non local adaptation,0.990991,0.08779330124944096,0.028754438369566884,0.029952266070768906,0.019377235658497083,0.018987902214245983
s100,100,RDA GO,Non local adaptation,0.998551,0.05037967976244563,0.028536659221788798,0.01978291759505678,0.01754422501056368,0.018008546943808667
s100,100,RDA GO,Non local adaptation,0.992826,0.07783008156630603,0.018644545939245798,0.028678379675823745,0.02234737862927848,0.0369460065793667
s100,100,RDA GO,Non local adaptation,0.98167,0.0322205573555916,0.01813825007735693,0.013709169073293727,0.013654612928304683,0.011954934550534226
s100,100,RDA GO,Non local adaptation,0.989456,0.06821580480297935,0.01733777667330688,0.029749536773655612,0.02024066656026183,0.02965930502642514
s100,100,RDA GO,Non local adaptation,0.999,0.013617809766676774,0.013696129781348543,0.013579522352306703,0.010685174211905554,0.017494211016547027
s100,100,RDA GO,Non local adaptation,1,0.032827854147489524,0.007284499541594894,0.020006262053763386,0.020873836447295745,0.011778757785326555
s100,100,RDA GO,Non local adaptation,0.994366,0.09064132365876186,0.023010411795334994,0.02990364490647531,0.023448026078732902,0.03069061976857584
s100,100,RDA GO,Non local adaptation,0.9992,0.04407598573429595,0.024376893483630226,0.03715929899545186,0.015767352102322205,0.013203863842115554
s100,100,RDA GO,Non local adaptation,0.987874,0.010339460730618007,0.012272511705675724,0.0030052889687486777,0.002632256179279339,0.002487097833750657
s100,100,RDA GO,Non local adaptation,0.997952,0.04630349024290892,0.012090683358755412,0.018602143695469527,0.014842695868146594,0.02017925362774687
s100,100,RDA GO,Non local adaptation,0.997104,0.06932085088533134,0.013841712670790665,0.024746390105911384,0.013438598291423116,0.013207533619989352
s100,100,RDA GO,Non local adaptation,0.9999,0.018553173137401742,0.0077762450505203485,0.009075471666979541,0.022419916328428362,0.010115828655966502
s100,100,RDA GO,Non local adaptation,0.997403,0.018553173137401742,0.014919879882037898,0.025349801880139484,0.005622416990952858,0.007835323214098537
s100,100,RDA GO,Non local adaptation,0.99551,0.08363022640218123,0.02027049455777697,0.024607554694838392,0.021442512541102687,0.025578088885406504
s100,100,RDA GO,Non local adaptation,0.998152,0.04801387198357254,0.012822860943112068,0.020584494045038326,0.019489171426927063,0.023280715713755343
s100,100,RDA GO,Non local adaptation,0.996755,0.01780990945873388,0.009568698051660798,0.0066789332455072774,0.0120708572719997,0.01823248361787282
s100,100,RDA GO,Non local adaptation,0.99875100000000006,0.03485705065576226,0.0187354689794242,0.01773238457130233,0.025545095115749795,0.007263363958296094
s100,100,RDA GO,Non local adaptation,0.9999,0.0014592451299925591,7.38340358177371e-4,6.91373195962059e-4,0.004975303432611292,5.693546142182075e-4
s100,100,RDA GO,Non local adaptation,0.991586,0.032996251879108644,0.022942773159783932,0.03302085584980341,0.02304092947505523,0.01575278401732853
s100,100,RDA GO,Non local adaptation,0.998301,4.439412313656507e-4,0.0028936180210862826,0.011343990346106812,0.0024117549587279034,6.466757498403826e-4
s100,100,RDA GO,Non local adaptation,0.997753,0.051529269875935244,0.01475807172580325,0.030313933679032744,0.01600597396614154,0.02160334687674199
s100,100,RDA GO,Non local adaptation,0.998701,0.06054704453154759,0.01417326813805133,0.032290104164573015,0.016525698098460936,0.024926346258551155
s100,100,RDA GO,Non local adaptation,0.997104,0.0695888225995628,0.025472436821766014,0.021082956450843744,0.016929754167283612,0.01978241126458205
s100,100,RDA GO,Non local adaptation,0.997403,0.07321380203140873,0.01829776992906487,0.039181536899282846,0.01734256241888459,0.019619733849863943
s100,100,RDA GO,Non local adaptation,0.997104,0.029545256420854166,0.01471883961767013,0.016232871766334204,0.010811851185341814,0.016711406948232463
s100,100,RDA GO,Non local adaptation,0.997952,0.05037967976244563,0.013412802055601773,0.023620872929652367,0.020214070150372743,0.025177311849926425
s100,100,RDA GO,Non local adaptation,0.991586,0.08101620151026194,0.016719507768344605,0.02541293580012494,0.018636277785259926,0.01571248327159254
s100,20,Geometric GO,Local adaptation,0.860207,0.20863604778842962,0.011883810031127193,0.02088805809678986,0.014815421810213652,0.015184528059935374
s100,20,Geometric GO,Local adaptation,0.924609,0.06396647846681316,0.003465675036025448,0.01270548163886471,0.005345586257387478,0.0027974684423139693
s100,20,Geometric GO,Local adaptation,0.875643,0.06324850321700257,0.006770163235302806,0.008369571545354264,0.0070603264253376674,0.0023149554907499078
s100,20,Geometric GO,Local adaptation,0.905702,0.10332576482010183,0.007111167879387445,0.010606214345921893,0.013018579581302274,0.009278606754764305
s100,20,Geometric GO,Local adaptation,0.9084,0.22292921516186937,0.013676319694197747,0.014726141638888973,0.010407585324548415,0.016629188337574062
s100,20,Geometric GO,Local adaptation,0.917011,0.08697029491047906,0.006181806341392473,0.006136606540816433,0.0064429270384896075,0.009249516001114741
s100,20,Geometric GO,Local adaptation,0.881498,0.19678525202245534,0.01822958789870638,0.013075110932852182,0.011959886711000612,0.02469983795714931
s100,20,Geometric GO,Local adaptation,0.817868,0.09876562753342284,0.01206769386437661,0.010424844167227217,0.011166955306994457,0.003501317496504457
s100,20,Geometric GO,Local adaptation,0.826897,0.2127853945500576,0.011751085525113732,0.018890809204081507,0.01063467736784148,0.008029794467974492
s100,20,Geometric GO,Local adaptation,0.824172,0.12433524898043521,0.012726519896484684,0.007411703390661022,0.0078173635619785,0.014023947159523927
s100,20,Geometric GO,Local adaptation,0.836871,0.16283878911354865,0.012228652752366398,0.013339391119192509,0.007521509489621342,0.01193974122624075
s100,20,Geometric GO,Local adaptation,0.784493,0.16903925641535839,0.019721727063583733,0.015004703905181743,0.012092754908770164,0.016082631993984235
s100,20,Geometric GO,Local adaptation,0.843553,0.17533933387828593,0.011981709292026766,0.01675016673194294,0.011444757556726498,0.0168649796963389
s100,20,Geometric GO,Local adaptation,0.946764,0.054254746767716536,0.0045019826367307956,0.004925641443583182,0.008687540825282893,0.007280566233321311
s100,20,Geometric GO,Local adaptation,0.905586,0.16320556612011328,0.012139433857884602,0.011037752991256656,0.008378364887074958,0.01544012305723881
s100,20,Geometric GO,Local adaptation,0.901537,0.18704985955554265,0.01809981869059142,0.016507851218009677,0.014717291313446816,0.006436946688331822
s100,20,Geometric GO,Local adaptation,0.9858,0.00408683528521411,5.104258443102193e-4,0.004725868883997417,0.005004627865621302,0.004736932472924871
s100,20,Geometric GO,Local adaptation,0.792962,0.12913931494933079,0.010154395172648193,0.012010065936831866,0.01215405078187647,0.014511818643533153
s100,20,Geometric GO,Local adaptation,0.850988,0.08477831404313177,0.0196308964993697,0.008267632539146023,0.014895186534407466,0.006412518422431698
s100,20,Geometric GO,Local adaptation,0.999882,0.0018841456704284131,0.0016029687130419666,2.5427997103157264e-4,0.007125377924066319,0.009072348516273341
s100,20,Geometric GO,Local adaptation,0.985171,0.03731212407878107,0.0077572613932807045,0.0032007514486186634,0.002549279231655739,0.0019218058519794115
s100,20,Geometric GO,Local adaptation,0.874608,0.13144008921961875,0.011994991679904294,0.007856443587705259,0.012449043796812005,0.013311264459941225
s100,20,Geometric GO,Local adaptation,0.894609,0.14336573764911897,0.01523522298763454,0.013885963711165511,0.01234321313768758,0.006877281503135027
s100,20,Geometric GO,Local adaptation,0.764046,0.28042912531126085,0.02176724980585508,0.02263389445025455,0.03226118761017057,0.02234869672642146
s100,20,Geometric GO,Local adaptation,0.874633,0.2127853945500576,0.014805599832677067,0.021562243677082937,0.01211276806920203,0.009124536522027896
s100,20,Geometric GO,Local adaptation,0.834959,0.18679094041626793,0.010749275296287546,0.012834979347773995,0.009430984262472413,0.010351709791631296
s100,20,Geometric GO,Local adaptation,0.898658,0.08697029491047906,0.010924061797267896,0.006320006621371725,0.005237019425030703,0.00890310179007413
s100,20,Geometric GO,Local adaptation,0.79326700000000006,0.15441600968675956,0.011158407673742364,0.011053413022575216,0.015433528998764514,0.018102363166129683
s100,20,Geometric GO,Local adaptation,0.970348,0.06324850321700257,0.011995741026874755,0.006162979673243011,0.003268837905667313,0.004865280139269879
s100,20,Geometric GO,Local adaptation,0.782427,0.14336573764911897,0.012239922851480945,0.01743062119068485,0.018749993020790407,0.0077541269749968654
s100,20,Geometric GO,Local adaptation,0.891256,0.10332576482010183,0.010528700600241978,0.01041852899384883,0.012195889301795488,0.011755120279299343
s100,20,Geometric GO,Local adaptation,0.797275,0.08477831404313177,0.005874884115217643,0.007722502005395986,0.006466886406179026,0.010034080329756436
s100,20,Geometric GO,Local adaptation,0.885116,0.14905603991691854,0.01694338906580027,0.009055488758627876,0.011815309390518353,0.02224001486798027
s100,20,Geometric GO,Local adaptation,0.766189,0.24100304836109018,0.01585925760584678,0.02475416594630799,0.01603408438658665,0.025445485232494597
s100,20,Geometric GO,Local adaptation,0.932188,0.10512282705832685,0.014589186422526337,0.009038201707835992,0.005066745957148132,0.008050698669041978
s100,20,Geometric GO,Local adaptation,0.929162,0.08982948936558509,0.005663266292765296,0.015396981143313134,0.01365304168165834,0.005103850786268531
s100,20,Geometric GO,Local adaptation,0.982741,0.06659975829817118,0.0047632672939513536,0.0074980874883908005,0.007060715519528398,0.007339296800233637
s100,20,Geometric GO,Local adaptation,0.817379,0.2455791078649075,0.01625877990142515,0.034216061426237655,0.019950978067190258,0.01903282330901537
s100,20,Geometric GO,Local adaptation,0.879493,0.18704985955554265,0.013427544343091666,0.0198373847781166,0.012211716134078694,0.0075335129536221864
s100,20,Geometric GO,Local adaptation,0.849942,0.25405948161391023,0.0279642446823756,0.017529165257498397,0.013186912060372636,0.016226765115323023
s100,20,Geometric GO,Local adaptation,0.797181,0.1835120714977985,0.01161633604661928,0.014711822120261026,0.010098027552506321,0.01149999417664491
s100,20,Geometric GO,Local adaptation,0.811323,0.20940958633842569,0.01747348595743914,0.018035957102700406,0.016409316897566643,0.02255815944801579
s100,20,Geometric GO,Local adaptation,0.890047,0.24275173772177458,0.016124344490598606,0.021631864605949142,0.013726414768428856,0.016592709296536532
s100,20,Geometric GO,Local adaptation,0.780504,0.25173089295158313,0.01706162297047259,0.027005868374160816,0.01543006519548094,0.01678095036742232
s100,20,Geometric GO,Local adaptation,0.892191,0.16320556612011328,0.015023695476334486,0.009592875579408619,0.011987341648133263,0.014684779303730567
s100,20,Geometric GO,Local adaptation,0.939147,0.04166982829088247,0.007025790557624175,0.004867875251241578,0.0029005846823700297,0.003906298217848545
s100,20,Geometric GO,Local adaptation,0.819039,0.20700530206543552,0.016382392370977356,0.01592510805112491,0.018169727332903826,0.01568124466084703
s100,20,Geometric GO,Local adaptation,0.766101,0.15441600968675956,0.01162164638282094,0.012107625229550214,0.01626098579231936,0.01570608717221424
s100,20,Geometric GO,Local adaptation,0.812241,0.249708078796745,0.020514008843539527,0.0171518831430383,0.01214743046992074,0.017610243022829156
s100,20,Geometric GO,Local adaptation,0.758949,0.1449131245528677,0.014751134579490654,0.0096266466932559,0.009595338197852323,0.015416484384806898
s100,20,Geometric GO,Local adaptation,0.970846,0.07364429243715233,0.007612665708055163,0.00883601679530235,0.005496418848822648,0.010550786869074522
s100,20,Geometric GO,Local adaptation,0.838016,0.06897006770461117,0.005753135170439533,0.006572219032353129,0.0037137968069956453,0.005815184128735249
s100,20,Geometric GO,Local adaptation,0.802649,0.25452010290649224,0.016962498092858512,0.01568240269017164,0.017437465374701727,0.024319268025079034
s100,20,Geometric GO,Local adaptation,0.93497,0.06659975829817118,0.005474854409951654,0.00926252954873988,0.004796748028229793,0.012309920505306758
s100,20,Geometric GO,Local adaptation,0.836871,0.16283878911354865,0.008709193239674356,0.014082481625704229,0.007424732867544952,0.007747871792628273
s100,20,Geometric GO,Local adaptation,0.888401,0.13144008921961875,0.009075290286319985,0.009274663707527322,0.008419157842391098,0.013197877929050332
s100,20,Geometric GO,Local adaptation,0.85692,0.14140434806482655,0.007922071130915344,0.015073986141582523,0.007184347284931021,0.011415834983154089
s100,20,Geometric GO,Local adaptation,0.859383,0.14905603991691854,0.010203888325226104,0.013630165927290203,0.009093006512465321,0.0168702051261389
s100,20,Geometric GO,Local adaptation,0.990228,0.020419228638218007,0.001488845467324924,0.0031826712687966453,0.0025369879525552834,0.002768021465955619
s100,20,Geometric GO,Local adaptation,0.983464,0.020785938866764296,0.0024825328092386778,0.0024803352443876522,0.0022828250613588746,0.0011830835953369268
s100,20,Geometric GO,Local adaptation,0.952095,0.19053609675084446,0.01840386607831631,0.01807002746814811,0.008712222817235979,0.009446279453880423
s100,20,Geometric GO,Local adaptation,0.989257,0.011936138200790997,0.0011656931054786642,0.0017240596131029371,0.0013814532699555004,0.0023667196222208306
s100,20,Geometric GO,Local adaptation,0.818886,0.08477831404313177,0.011181724679410584,0.010013531580856874,0.007852202497337106,0.011578489374716049
s100,20,Geometric GO,Local adaptation,0.984277,0.020419228638218007,0.00822304576899076,0.004534088000762584,0.0013362654081300197,0.005614750143088098
