model,seed,QTLs,current_fitness,future_fitness,causal_offset,causal_counfounded_offset,empirical_offset,empirical_counfounded_offset,causal_random_1_offset,causal_random_6_offset,causal_random_11_offset,causal_random_16_offset,causal_random_21_offset,causal_random_26_offset,causal_random_31_offset,causal_random_36_offset,causal_random_41_offset,causal_random_46_offset,causal_random_51_offset,causal_random_56_offset,causal_random_61_offset,causal_random_66_offset
m4.1,s101,20,0.999998,0.515744,1.1869171120620992,1.3454492104073854,0.047704554054018466,0.08863626176196447,0.0577058704391914,0.06554348179729295,0.07608440499907689,0.08179868697367582,0.08544178214181562,0.09523524378428289,0.09609546995021453,0.10292241018471568,0.13129131527994548,0.13794607539426654,0.15726488561322416,0.17766386941970258,0.19343002412547006,0.20660482144042475
m4.1,s101,20,0.978114,0.999994,0.038557861068725045,0.07934981744745603,0.0015497169506341166,0.011731650683793,0.005339910533629299,0.015330596222091935,0.02428343474299974,0.031048466656403286,0.052844797000120944,0.05651383454854491,0.08928213937189909,0.11588663136362044,0.15340544344827917,0.17976722864347947,0.18974399217372778,0.22787633003150903,0.23847808758340894,0.2729350605182635
m4.1,s101,20,0.962372,0.936797,0.006406104187888162,0.010977399836189233,2.5747403959476827e-4,0.0013832714591844376,0.008735330473789608,0.01883300583920321,0.02056821443942449,0.027140795261880214,0.03277540181961411,0.05515145128475825,0.060330757393931504,0.06890103153315234,0.091051794813783,0.1197493779081904,0.14878760374972655,0.17401031865884173,0.2184686580270405,0.31619059637256053
m4.1,s101,20,0.985517,0.676865,0.9997870478135285,0.9606152053600425,0.040183425430665345,0.05798670804753621,0.040693183169401355,0.05787159575793749,0.07125666362606432,0.0733716970288534,0.08971786894624921,0.2003235056512512,0.20898612019819948,0.2380620763501028,0.26236229319487087,0.32505414049530634,0.31887596000777046,0.35643115304048173,0.38851738432255867,0.430788588288202
m4.1,s101,20,0.993743,0.879267,0.3449856772688749,0.37806484141723223,0.013865658959573722,0.03782504602165412,0.014474484331947125,0.026024762596281975,0.03375434740043246,0.03812441152517182,0.05300596475271309,0.05407279748475062,0.08145981264015377,0.0918068192637484,0.11418990645339766,0.19144642461717545,0.18647820823508945,0.18457983904558123,0.20684013397136927,0.252031399043055
m4.1,s101,20,0.991559,0.893929,0.10603518967960161,0.21659122011799364,0.00426176468962561,0.043935317171105714,0.013698016874368566,0.02294740702866351,0.05249496318611308,0.06077002060866872,0.08409305088060813,0.09209688446152708,0.09459852982108599,0.11660326535505326,0.13968415794131192,0.1423535906661165,0.19184198220244186,0.22489931294298493,0.29858344562506584,0.3433667223902809
m4.1,s101,20,0.990993,0.999991,0.015261820398727413,0.09119506098311864,6.134028474060132e-4,0.020669097235131245,0.0012772092023365519,0.02445917631545145,0.03447479822627879,0.04281212076720729,0.05485261822206739,0.06797628873690437,0.08735228988848373,0.0950098818779997,0.0948100474161723,0.10008581291668026,0.11403356139725034,0.17362157517465962,0.251010456909748,0.34174874229831725
m4.1,s101,20,0.984911,0.839901,0.15590305045036096,0.1513022860575754,0.006266052971866241,0.006608561891436477,0.010359509040188007,0.03869774764407754,0.05393104523365807,0.08109341560634946,0.0899212660953637,0.09842059944143139,0.11850432662072075,0.13257941451439245,0.13983093836646734,0.1492726047710742,0.17674578125530319,0.20753689937510617,0.2819739673046393,0.32729750077907477
m4.1,s101,20,0.986942,0.603788,0.6382594594432983,0.6074594684465024,0.025652914238132925,0.025772805316550445,0.02719758083074107,0.037005728396126376,0.046844611469032536,0.05136865119378214,0.053716054025443875,0.0714287930377256,0.0770627103220508,0.08986197522837185,0.09107247874406572,0.12348346006757768,0.12912034778388218,0.16290442669944044,0.21590251237171834,0.2249894344556857
m4.1,s101,20,0.998957,0.942795,0.13604776414046743,0.14240399681096344,0.005468029614209256,0.012517361705074384,0.00805778364059046,0.01132859490222365,0.017011847060061543,0.023481525323681918,0.0375201738084282,0.05343301108903817,0.07579246653257894,0.080341528481735,0.09255971257459578,0.1141300985767294,0.1531595218303696,0.16448338827608336,0.1653423589071486,0.23120080316915062
m4.1,s101,20,0.98226,0.88349,0.08562255333221205,0.15686605795585812,0.0034413403279553397,0.021073199326590866,0.008729061544547058,0.016603528512198883,0.017707999798042967,0.023464794175691805,0.04255006136004462,0.06988418012792601,0.07054173150257712,0.09383064261308956,0.10417549991312794,0.11115274204485322,0.1222586144888506,0.13722686981718055,0.22371485075103636,0.2733774753054654
m4.1,s101,20,0.989109,0.652838,0.5409301383235989,0.5068337581007489,0.02174105568186948,0.022763781278898228,0.024355408316099506,0.04216732795389024,0.061999108556434895,0.06677483591573731,0.07666992150462286,0.08397905442818333,0.10063269083861541,0.13485118526637754,0.157481375982668,0.19625631820642606,0.19854030005006662,0.26439191113509275,0.3219386467738239,0.4505823218010278
m4.1,s101,20,0.997875,0.768873,0.5616884158199661,0.5324650759851856,0.022575372047208015,0.022582002968023096,0.025677951368126326,0.029781143306069836,0.03800442597926228,0.04345526289630134,0.06229721929753299,0.07597043275873333,0.09708179425592706,0.10084523219490124,0.11840611993892888,0.12506195089812444,0.13103644658899152,0.13713063734141537,0.1402792221893662,0.16859354627612805
m4.1,s101,20,0.999063,0.99971,3.313613383111901e-4,0.006989766871483842,1.331806974070404e-5,0.0018334874655250484,1.5235915842313181e-4,0.00987066512135746,0.011690182055378178,0.03018439142942064,0.05071861047067877,0.05748399077195122,0.06619045254345822,0.07320484606648732,0.1161640595845194,0.1164095359985205,0.15150541117883562,0.184967709059748,0.19126773781990997,0.2580339305405562
m4.1,s101,20,0.993535,0.688051,0.8614271494021415,0.8087909541030911,0.03462246655190483,0.03520386267394884,0.03475375048451645,0.04408024876336391,0.04873701556156309,0.05624459211325099,0.06171829213126312,0.0759595113415543,0.1029652763997129,0.12304635082868741,0.1771388237833833,0.2013722147304706,0.2082271233315917,0.24698546766366025,0.27487766771863636,0.296458156905576
m4.1,s101,20,0.999572,0.851878,0.2593601514261744,0.368359646182955,0.0104241991605232,0.03697976223253921,0.012942892714280578,0.028247844075404448,0.03838392837927549,0.04487232352021442,0.05274981683050788,0.08070320228641215,0.1243169892322668,0.149807411765473,0.16032306279324288,0.16869062064797113,0.18615487703387484,0.19428942287866993,0.20300131146821432,0.22965025635288347
m4.1,s101,20,0.993556,0.889062,0.123958326168815,0.1485044381220999,0.004982131111828221,0.017946824456672884,0.005021822949356689,0.015843545014705862,0.03510437294409267,0.043774383738133575,0.054052051914818156,0.06064968225147879,0.07745064726700454,0.08832710144467376,0.10533469962909547,0.17137150846278057,0.18548972188180635,0.21638121770914537,0.2394450982037171,0.30817955356921606
m4.1,s101,20,0.998726,0.980488,0.019707290170942103,0.043095173731174774,7.920750991487495e-4,0.006655078596775895,9.040486962879819e-4,0.00938595815449416,0.021441145694873882,0.029043343501327368,0.04896711486294243,0.05473972518311891,0.06726340544186434,0.07758178751046886,0.095327309950938785,0.10419507257925277,0.1573536582273773,0.21059810061076512,0.2369603229502284,0.3167176742208278
m4.1,s101,20,0.989485,0.950346,0.02715379151976277,0.0810605380211485,0.001091364765207209,0.014876044506618226,0.0033153041990778257,0.007713995721447723,0.012223496445581603,0.03356606965668064,0.05231971682863478,0.06233481415765697,0.07230566228133387,0.08007686607120912,0.07950009386179126,0.09024914445709627,0.09810395929174441,0.1179534593549455,0.1627794022765809,0.22942636389391682
m4.1,s101,20,0.997715,0.540573,1.2455803420878253,1.1728967019434795,0.050062345680161234,0.05968661902210846,0.0603897290913809,0.0747925455972653,0.08220738809241658,0.09729560441824732,0.13080026841069847,0.1389025001986691,0.16167669360087225,0.16438566521318285,0.1941383269392703,0.21439645120966097,0.23464670978151803,0.32767240074778115,0.342271713154858,0.4282378711874137
m4.1,s101,20,0.999989,0.985796,0.02715379151976277,0.0810605380211485,0.001091364765207209,0.014876044506618226,0.0035687947212876907,0.02455103039741641,0.0349806159079127,0.040576009300089165,0.04569492579584003,0.06524600901021708,0.06911091287826268,0.06870202321578536,0.10254745719773974,0.1165365863882078,0.13870714351998972,0.1568570771823438,0.1696903625709159,0.17718204240623345
m4.1,s101,20,0.998719,0.483835,1.1985423759752807,1.1315717487055923,0.048171796479881804,0.05931302058067525,0.051694454095437735,0.0669305224502653,0.06775300895298518,0.07468084091097404,0.08307291846994332,0.08586684969440088,0.09397955249589572,0.10602803909843073,0.11297871992422917,0.1317797744227224,0.1529734986868584,0.16463148361686272,0.20624967714843853,0.23238701424371286
m4.1,s101,20,0.98487,0.587389,0.6605127613193724,0.715865080739046,0.026547318600020686,0.042130687108567946,0.0301066756764501,0.03453281387487213,0.035525079608388806,0.04808728295257089,0.053892845623722034,0.06260591106152105,0.07373472523729258,0.09447394384490264,0.10320714237392176,0.16037280165176687,0.1704329160320778,0.19616262963556422,0.21246260070701414,0.24275956742610233
m4.1,s101,20,0.999269,0.998817,0.006792824397536472,0.09419547575500713,2.730170922287452e-4,0.026599428005538255,3.0140228168606275e-4,0.012489357168368336,0.017681929363824744,0.03622441110158499,0.03946679023069673,0.0633686397038199,0.07738833606651002,0.09841114382768278,0.17337385820269538,0.1846769557270306,0.2073075010954281,0.24158952987267057,0.3418198253405501,0.42301665194796884
m4.1,s101,20,0.998429,0.853256,0.23147550004197898,0.32661595091977236,0.00930345968704494,0.049766542742513735,0.009467162363368942,0.01744049723622961,0.017609524766168096,0.02000660943155421,0.02738606545317544,0.0473055121322063,0.07223407569015257,0.07881121869532633,0.1160932585330569,0.11884235961610978,0.16882784549029806,0.19855374440591655,0.25819635239010436,0.2955325244396988
m4.1,s101,20,0.993774,0.980459,0.006792824397536472,0.09419547575500713,2.730170922287452e-4,0.026599428005538255,0.002159628413603665,0.009994464855361066,0.016230589834580495,0.03657155491934959,0.05336227896867687,0.06467825456445651,0.07527027350880523,0.08850253930768463,0.11931933039530414,0.13598822986731873,0.19136507269372802,0.20679123463769059,0.23144819355651272,0.3292276531758231
m4.1,s101,20,0.999862,0.986156,0.030309846275925423,0.12900159165334546,0.0012182128687375643,0.0329089715719048,0.0014106944613722608,0.01686058061053648,0.021063825892168462,0.029332244300806297,0.028691665488339894,0.03196127171073221,0.03721319922263924,0.044894674067465244,0.05855637408400255,0.07862477346967844,0.09459220560195031,0.12167642272117232,0.13303811902747495,0.1828816343149352
m4.1,s101,20,0.99692,0.928863,0.1925766568022514,0.22777127439414463,0.007740037986312658,0.02688711215725328,0.01093647910425349,0.01717400973486159,0.02612659915272857,0.03267778920240989,0.041062732543262835,0.07872212753010335,0.11000398999703435,0.15541242890692977,0.17883655564868947,0.18092252165058104,0.17609843423853638,0.18639683018872497,0.21097581180521263,0.22005634261986928
m4.1,s101,20,0.999859,0.911836,0.15328537821614316,0.16878417942476193,0.006160843530260001,0.017088407545369878,0.006269454745770994,0.028069345501522965,0.031467894957970144,0.045494081779418966,0.04881934383186487,0.04810392725035497,0.07528523343567804,0.10299490809797582,0.11279974756009221,0.1738146853126547,0.20778466133672513,0.24384167668616152,0.2763228244949474,0.31933441744859853
m4.1,s101,20,0.998163,0.521226,1.0508722504019388,1.029437559351513,0.04223664109625244,0.04593969540892137,0.042177672162110824,0.09013561109242732,0.10589436925465408,0.11005850021470501,0.13074982071791436,0.1330804170886669,0.14194241040682445,0.1451263136454964,0.16745192811171059,0.17205239874004016,0.17993300731354028,0.2106095741244145,0.28212775949026403,0.34257453758752177
m4.1,s101,20,0.999951,0.803895,0.40457735052523036,0.4775253200128559,0.016260766561559732,0.034497757951790185,0.016238118608055692,0.02130664677717245,0.039301349085738485,0.05009761465646885,0.05575862019679223,0.06837346041871514,0.07141792173802093,0.0780764944226277,0.09306585738975534,0.09259519431677354,0.1108898719979576,0.11666391622123208,0.12657543520686756,0.15006391568774458
m4.1,s101,20,0.99966,0.912963,0.14439966472352067,0.16194608061575516,0.005803709072167232,0.017127128507641,0.007869157522437517,0.015628155624866302,0.04862157837032564,0.056680564509935256,0.0797484387312286,0.09082638964990346,0.09592914821119437,0.1250556907243686,0.1623924487758582,0.18878926388052242,0.19582983239859672,0.2099626142811729,0.2761812175977513,0.289076235877477
m4.1,s101,20,0.999776,0.946599,0.0865117738902219,0.0978173935906769,0.003477079866752473,0.0064048498687232025,0.0035567100060761724,0.013041302629487448,0.021558790719218724,0.035754281630487106,0.040600435525858375,0.06188190863870009,0.06471787313784896,0.08088604980487092,0.09069087045569339,0.10173116877153775,0.11894617387665267,0.1928866514547398,0.22219133818750753,0.2523459977613933
m4.1,s101,20,0.983074,0.621677,0.5616884158199661,0.5324650759851856,0.022575372047208015,0.022582002968023096,0.02276053866265946,0.030659370799885705,0.031948487720129065,0.042066333692470696,0.05411947556072002,0.05566539126645481,0.05602288929686319,0.05688588831200007,0.07695945436795963,0.11559255712215531,0.15126396069710482,0.1929347531270791,0.19264854974750598,0.1980409811271619
m4.1,s101,20,0.996643,0.94396,0.05968927307776437,0.13468263056099755,0.002399030332485679,0.021239718008235393,0.002537535025512432,0.011286384358789267,0.0514025616942182,0.06477287277110622,0.07919430689149436,0.09337280531852979,0.10273374047216349,0.11695779034540905,0.14524420862227005,0.16343391574811936,0.18982179757738094,0.2527603510384785,0.26299337478677265,0.27748131833170936
m4.1,s101,20,0.975089,0.557164,0.6605127613193724,0.715865080739046,0.026547318600020686,0.042130687108567946,0.03374802347056951,0.044786621195336156,0.05627706373902057,0.07700592392268525,0.08674956458020334,0.0921143938650444,0.09202432388425162,0.1047834341371434,0.12562367838047125,0.16460844817543777,0.17358137746508032,0.19344377116044978,0.23006541116548906,0.27478727016488314
m4.1,s101,20,0.999862,0.986156,0.030309846275925423,0.12900159165334546,0.0012182128687375643,0.0329089715719048,0.002014938603028661,0.009760638437038721,0.018864685716074345,0.025052296825685032,0.03720572231478295,0.043894345120793106,0.05307703946733619,0.06415300389795059,0.0806049954167002,0.07637993908760138,0.08098117063178885,0.1591290104288803,0.19707971306823094,0.22212535047132628
m4.1,s101,20,0.983129,0.976844,9.205632575597667e-4,0.07008346684883351,3.699926408854875e-5,0.020162678233795434,0.002045267871032199,0.011030068464743683,0.012092840040309312,0.019552356732386936,0.027115181487409285,0.034720283991659294,0.03372264301721703,0.03973851495000082,0.04132589061598987,0.04279756393633549,0.05360858161457793,0.06740115190061215,0.08652422451893044,0.09793885488277089
m4.1,s101,20,0.9898,0.810142,0.23003351368841102,0.259240018006422,0.009245503394014986,0.027719495623720065,0.011158274568517736,0.016780503384004407,0.02248860881373625,0.05399750612418803,0.0864208622002535,0.08378093113857205,0.09201652141770483,0.11317386301236401,0.12976867713760562,0.15459026523449046,0.17274404386672337,0.21961943524250607,0.2634045874087267,0.294941066755021
m4.1,s101,20,0.995505,0.520797,0.9866380179075046,0.9306630579840723,0.03965493982578596,0.04831029541611541,0.0453270567602033,0.05225656841711252,0.05896088469192409,0.07102412170544262,0.07951651282579554,0.09244641544911239,0.10276197487812862,0.11637404291701246,0.13116275658786677,0.1466379783202009,0.17529791034741032,0.20830431655964377,0.25481331845627603,0.3084292524047402
m4.1,s101,20,0.99851,0.982042,0.016577327341274768,0.1707563879377958,6.662756819211023e-4,0.0421135482342724,0.0018351437776899374,0.006794223842976618,0.010943159432172608,0.023628791935766634,0.025905061668944154,0.041680674546563726,0.04462641306647383,0.06751581596664073,0.08326047388366058,0.10466492060329516,0.13949586058052207,0.22489794264748322,0.2770964720858849,0.36597946382915053
m4.1,s101,20,0.997898,0.760324,0.4103065023820468,0.5214168767459062,0.016491032543623427,0.04366884352195274,0.01736071924326424,0.03587719895131866,0.051035167678868024,0.05266474424050182,0.06025440951826734,0.07457221326770598,0.08314842826757539,0.10304879401592175,0.10475989434189799,0.12720290859945377,0.13585523329230037,0.17412968327529035,0.19000839220593443,0.2600805481191462
m4.1,s101,20,0.994128,0.862251,0.38349288580748686,0.4485590915736575,0.015413340084507633,0.031765974761013116,0.015595923255663231,0.02279438027454522,0.024553226955838493,0.03158413279489167,0.03572126851852996,0.041096166768813336,0.04750848701854053,0.061870654275207146,0.08827522820395166,0.09650318057572414,0.11438044539401071,0.13010672900565182,0.14994409033338427,0.1615618528039113
m4.1,s101,20,0.997269,0.871945,0.32106816543022487,0.35749948285714817,0.012904366696829083,0.03718226948351355,0.018612335534807456,0.026963185517096207,0.03431503247731781,0.036562761413783264,0.03669180493254823,0.052399042957413614,0.060631441168357295,0.08747480766216942,0.09706765669271598,0.10430213118520447,0.10313683504155145,0.11222146284849088,0.12165021076579771,0.1554921829096331
m4.1,s101,20,0.941895,0.827945,0.8298126705883109,0.8303893821323562,0.03335181791255393,0.03919010961075723,0.03367217287612182,0.045846067247967165,0.0620184495966982,0.07230888517054004,0.08798759941534548,0.09897499066246475,0.11526412491263277,0.13181204604034807,0.13806804916765753,0.1587235505740366,0.16741249989005366,0.18981782205655764,0.21360005199182652,0.2440564941704795
m4.1,s101,20,0.999851,0.871628,0.2636785107494116,0.28517481892150204,0.010597762591083347,0.01669050003761931,0.013021224542142199,0.022014010872486785,0.04305860321585068,0.05593472073427452,0.06975359993119382,0.10834719675588421,0.11823016158152519,0.15113749395184584,0.16274696370203462,0.19457032056572499,0.21323804026524623,0.28038570610310365,0.2829049436045288,0.3033177349811083
m4.1,s101,20,0.999951,0.803895,0.40457735052523036,0.4775253200128559,0.016260766561559732,0.034497757951790185,0.022642118887320352,0.041811615815145316,0.05847601585358194,0.05825158794042505,0.06053927117089522,0.06556023862035491,0.07617344892967355,0.10422606279137854,0.10888415433307048,0.12456967938656868,0.160335031741581,0.1678661301487177,0.20076015924758134,0.24613766977249693
m4.1,s101,20,0.999998,0.741447,0.5409301383235989,0.5068337581007489,0.02174105568186948,0.022763781278898228,0.022787449065755323,0.03143211443481531,0.04430113911460084,0.05451337506137896,0.05928776557411693,0.07286181765293141,0.07840792331637263,0.08904926494035383,0.1106682085639576,0.12692608281463288,0.1389676024005405,0.18974561545430815,0.20593676402578165,0.29131100384897113
m4.1,s101,20,0.986957,0.90072700000000006,0.3449856772688749,0.37806484141723223,0.013865658959573722,0.03782504602165412,0.015095850453330418,0.02406519811382662,0.025721360909663624,0.037202790889962034,0.04557319788324796,0.054439961568230485,0.06775082587326381,0.0781057550196757,0.07889428604698198,0.09758635108325342,0.1061887834967322,0.1322911884890049,0.1675030140913778,0.1856444569244872
m4.1,s101,20,0.999063,0.99971,3.313613383111901e-4,0.006989766871483842,1.331806974070404e-5,0.0018334874655250484,0.0017751106249344144,0.008067569896909602,0.01158223775892502,0.01990966986624248,0.02529481601642832,0.032320201652681756,0.03458768353073832,0.04473427652421826,0.05427548762429035,0.06550283310273519,0.07350110339668303,0.10478893456330093,0.12609138924323976,0.1779227192202655
m4.1,s101,20,0.99671,0.552605,1.231917409761361,1.323785606772801,0.04951320531721556,0.07616058899520879,0.051731112243711824,0.05452883259215631,0.057323291385830234,0.05779841110780463,0.08711974503385352,0.09457335142736942,0.11128225202810135,0.11895146446469684,0.12972098532908855,0.14293203184999095,0.16061241048610458,0.19300365156386384,0.2256491308584578,0.2912787883780307
m4.1,s101,20,0.991257,0.559084,0.8046736849345528,0.8720113189332421,0.032341432193285474,0.05130551890101807,0.03242392241253576,0.041109289121835556,0.04654217723844797,0.0669457912716374,0.06760397625377443,0.0805975510936388,0.0978170532348617,0.11132257164668487,0.11940134342489513,0.12443022655907449,0.13166013357028064,0.15261068557001364,0.15300945765334317,0.23343057548066087
m4.1,s101,20,0.981295,0.735871,0.8594671197583755,0.8058933644434539,0.034543689071035874,0.035581908800550593,0.03777649048074809,0.0573606793387975,0.05926336689084582,0.08301894029875384,0.08420843366134961,0.09155361610619206,0.1133844417766152,0.13952459908986745,0.14301739279787876,0.1475879186108531,0.17911790559513724,0.22020107578287784,0.2380817361511204,0.31438001767465856
m4.1,s101,20,0.998343,0.782367,0.371901492785956,0.3522426075104083,0.014947458996993193,0.01904822601876112,0.01510321203725562,0.028314067095260114,0.04099538421089437,0.05068553610616019,0.0567203144908831,0.07594989669556833,0.09286947576985377,0.10086753532327891,0.12112184896849629,0.1577589450263275,0.16158908906721126,0.18067488054544265,0.20158840417541987,0.23657109074677188
m4.1,s101,20,0.970325,0.710431,1.0343050968591543,1.1070151550052105,0.041570774319481564,0.06301140678699137,0.045089885538080396,0.047768292920567224,0.05598542658558373,0.05994913208429432,0.07307734260002814,0.08655864053305434,0.0920363523173723,0.11810722773815352,0.1333191375503358,0.151033926068615,0.1870257273078376,0.2492994934563064,0.27415573158634365,0.2958483721966894
m4.1,s101,20,0.993532,0.45546,1.1693762194993624,1.1149715499891752,0.04699955077374642,0.0473585781962454,0.04693886776693855,0.05957516441102593,0.06882079351771228,0.0944068997093599,0.10282214950084574,0.13324887276283356,0.16334293296765717,0.17882822475204913,0.20502172847880876,0.2195119692130307,0.22272506665250086,0.24408990495697885,0.27225272449747245,0.2809169007158019
m4.1,s101,20,0.998388,0.904147,0.23003351368841102,0.259240018006422,0.009245503394014986,0.027719495623720065,0.01109269409854572,0.01794797026472556,0.034229995508749514,0.0586593301143442,0.07051232629850515,0.08080277309379043,0.09443964506701745,0.09855235549120407,0.1081347543179024,0.12706690061060913,0.1358495580349215,0.15590073258555426,0.16386372128495078,0.2146968031476409
m4.1,s101,20,0.98286,0.647448,0.501211665353092,0.5389429194563305,0.020144691435782607,0.031061232605316073,0.02179724908408528,0.034607352562233185,0.03626999685587538,0.05313556799908913,0.055735801542917074,0.07537692909909721,0.08911948165590398,0.12701335299246427,0.1415161156283714,0.15384334226808608,0.17965537140812923,0.2316271973281473,0.303815277708656,0.4151177871515302
m4.1,s101,20,0.946213,0.441697,0.8046736849345528,0.8720113189332421,0.032341432193285474,0.05130551890101807,0.03239741369205521,0.041617236287497035,0.048038129268390045,0.05340027809491398,0.06357496809547576,0.08086385791154284,0.08678567532727718,0.09333929085977163,0.1152746678117302,0.11625920286675047,0.14165573697549633,0.17396621249726207,0.25790125824987614,0.416412235885122
m4.1,s101,50,0.996856,0.561125,1.242912146249288,1.1542461211251163,0.05691708252101294,0.06668940117768732,0.06489525954369084,0.07121047685736967,0.08203227496885328,0.0843633838632998,0.09365302013516551,0.10315097587692593,0.09952270533560408,0.12051536484530992,0.15784288210027483,0.24054882294900903,0.2529982407002624,0.26879750451466555,0.27419052876207684,0.31504338049592373
m4.1,s101,50,0.997185,0.623343,1.0231631363143827,0.9496018625590387,0.04685404422010047,0.054424506442003424,0.04969839082327573,0.08964053065869891,0.12008425826271818,0.12292773519276023,0.14322418586508692,0.16298973221947793,0.18255000780108327,0.21867998279182713,0.21481821392419131,0.22653557045350295,0.3050507759014101,0.3299340083443564,0.3713806029935298,0.36943810367491825
m4.1,s101,50,0.98692,0.736833,0.357680722581058,0.3387299292791892,0.016379390341269083,0.02288621008587478,0.016652079075429902,0.058022512441991456,0.06585631871043846,0.07263608164620812,0.08642851513794542,0.0961232869205668,0.09872792381914934,0.11114815985821777,0.12689889158361226,0.16874719129613203,0.17388437388835315,0.18371295692297163,0.18341460292045209,0.21320271306733873
m4.1,s101,50,0.997741,0.92049,0.20983541723032173,0.20261838343951127,0.009609061907046468,0.009950651856012996,0.01004328296003946,0.018221873313388565,0.04939656915053653,0.06162171875011223,0.07076745445987033,0.10802716259400823,0.12054994398232048,0.12281376001771026,0.18773858806665503,0.22453599791866308,0.2804081997733277,0.3218972776202739,0.3577159864402448,0.37038160310469
m4.1,s101,50,0.999327,0.664478,0.8256505438633813,0.9754320204735764,0.037809285459477586,0.06993976107694723,0.03927355825820549,0.04338519722075547,0.05647901231143669,0.05688682890235486,0.060403293044996684,0.06336441182756486,0.070419660394998,0.0782277219032814,0.07618614368656425,0.09350536141536432,0.11724743086277323,0.1589497463550849,0.15986090998455088,0.2192820320074999
m4.1,s101,50,0.999027,0.944362,0.13646626764208997,0.15670262996746112,0.006249244437878081,0.01860833820306279,0.009323535439688115,0.010015565924107574,0.022193170181292944,0.024930456724403475,0.030023997057730813,0.03952766326390224,0.04425788777344627,0.06659960197062192,0.09478130034718672,0.11457949369231375,0.11983932869548981,0.12646814407252358,0.14137459298671942,0.18310038060629452
m4.1,s101,50,0.999253,0.85797,0.327088567225038,0.325735756167906,0.014978473763095253,0.027471488620468918,0.015101032844929878,0.01954200212282484,0.03365191239482033,0.0419057753631671,0.04348564518416857,0.04870594834922197,0.07215835250447689,0.07512224320109796,0.12091784515511353,0.14217074623911208,0.16546815437747442,0.18787208254095777,0.22263105927399007,0.24309003641857257
m4.1,s101,50,0.998964,0.999908,9.546423031399299e-4,0.07241616162146841,4.37162472905525e-5,0.019156477592818424,0.007106907163094502,0.00968667778256936,0.01707188974542948,0.02748155034146771,0.03955488201567645,0.03890321397798498,0.04603408117354753,0.06091544220711759,0.07893362952827643,0.1026297947798387,0.1210332994523361,0.15023070752735734,0.1748314207116856,0.20815726433187742
m4.1,s101,50,0.999616,0.996913,0.010547143839587875,0.08812509855268963,4.829888082519495e-4,0.022668318063872504,5.906817952641301e-4,0.006773421759907835,0.015883785560798985,0.0209502206183952,0.022675956841542343,0.0312195983133555,0.037053679034418203,0.04391514403399144,0.10064859513384525,0.0965907752483954,0.10817559703625554,0.13136059816312964,0.18959411984664404,0.2303365050452202
m4.1,s101,50,0.99639200000000006,0.983381,0.008968219708552857,0.05135360995037933,4.1068461898826665e-4,0.010426625912657113,4.956384097848548e-4,0.005941452372271861,0.01464723340519049,0.026448485867699663,0.03684459799372473,0.04193321215760802,0.09416705968081884,0.096189144980232,0.10739687639450352,0.1255386809154335,0.158472740012807,0.20855144219425067,0.23524142675361726,0.28645612315579044
m4.1,s101,50,0.992005,0.970724,0.12802144949666452,0.15138424204042178,0.005862528117896344,0.018870964437748303,0.006029240707981083,0.012945556708076317,0.024464283225715523,0.034108690093298394,0.035376495917156664,0.04450856225032683,0.05325395914228998,0.0643595847878835,0.06355649190779439,0.07970195390163554,0.11512744628554092,0.14572641544382028,0.21948597720970475,0.23399203274476904
m4.1,s101,50,0.998138,0.99818,0.013750675802712536,0.028572520305656803,6.29689195446732e-4,0.0057084681420989675,6.421447539413004e-4,0.005699089902624355,0.008887458191802679,0.015074295783940246,0.023458572579049937,0.025638366589227003,0.034258591057678416,0.04335273386504431,0.051248664143868916,0.07305523262776442,0.09676850210175342,0.10429400098061553,0.12483095489747102,0.13356255422949015
m4.1,s101,50,0.999226,0.53707800000000006,1.242912146249288,1.1542461211251163,0.05691708252101294,0.06668940117768732,0.05858611685507918,0.08788701362888218,0.09448023647491458,0.10207118230158983,0.15222435075260693,0.16129342259703797,0.1931869155587193,0.21610235401778477,0.20767927921010676,0.22058899627564524,0.26513077649010597,0.3396160784407022,0.3438190434849923,0.4505117215064531
m4.1,s101,50,0.991278,0.424451,1.2916914473303789,1.19753674621242,0.059150849013140314,0.06751345338909114,0.059585075517943384,0.06496913995410587,0.07168616872095958,0.08148682800146737,0.09016584154792308,0.1022030428247901,0.11089119634334758,0.11019174787715647,0.11447219877996731,0.1530098498009402,0.17266045688879564,0.19751617580349348,0.19606360071036996,0.20973848796112685
m4.1,s101,50,0.998782,0.652362,0.884244873069677,1.0140868427208378,0.04049251474544293,0.06888358880362305,0.04077700148096203,0.05718464881396155,0.0685418085223959,0.0744876944121601,0.0816838039125526,0.0950335799611775,0.10277790858522357,0.1171711687589116,0.1296778704223949,0.1371401509206113,0.19043542388389986,0.22672880407944374,0.2721615023368701,0.3136673208567514
m4.1,s101,50,0.999815,0.856673,0.2689616061328943,0.39049324019196857,0.01231664681807666,0.03805763698970317,0.013031450483311597,0.016883105903344617,0.03654190611519442,0.06124612562446999,0.06392191501760319,0.06150008548078853,0.06493195182335784,0.09552302042319039,0.09877155303077856,0.1080357307554064,0.11146824090101419,0.15296533434855547,0.1660323142899299,0.19591984813167518
