file,method,climate_change_rate,generation_since,causal2empirical_mean,causal2empirical_std,causal2neglog_mean,causal2neglog_std,empirical2neglog_mean,empirical2neglog_std
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,13,0.16964833337890267,0.18252207954486213,0.07497980685434039,0.1158613791970236,0.0388213015026437,0.10290931932244728
steps/msprime/thyme_501_n20.tree,rda,0.05,0,0.9069849144823323,0.07198272907610515,-0.01891133284793312,0.07270624724216698,-0.06554445688238678,0.04737693144705097
steps/msprime/thyme_501_n20.tree,rona,0.05,0,0.89573320712441,0.08050442087935852,-0.009240633526002226,0.0727152635502069,-0.04492112878205508,0.051850960057761575
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,0,0.9680850273262113,0.050943245203712205,-0.015811443110076717,0.06850576967041118,-0.014340096687597743,0.07039872551513097
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,0,0.8885040080730484,0.05402780342015426,0.2213002723661915,0.08102383763972634,0.18068336980200464,0.0891550954793311
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,0,0.8308866486315338,0.10034941386998256,0.29548380211786884,0.03868862023009622,0.1810267421054451,0.04291177462412426
steps/msprime/thyme_501_n20.tree,rda,0.05,5,0.8107542098658442,0.2256612215094444,0.0011672126881374062,0.10428364080420427,-0.0021014892461607426,0.1145478000724814
steps/msprime/thyme_501_n20.tree,rona,0.05,5,0.7520022813999497,0.20134857187687288,0.013764811744780382,0.0936689034811883,0.041847799415727624,0.14969348502345822
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,5,0.509262687879239,0.22959015741745356,-0.02719504199802944,0.10750128407329658,0.15278909801870483,0.20129674536463363
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,5,0.935962854733466,0.038946527570381716,0.17366113535099137,0.14769737587097828,0.19217554161444364,0.1486741895754255
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,5,0.11454635348102844,0.13674073139307774,0.22815019892395022,0.19514583599655774,-0.04143796316391967,0.08730467739875945
steps/msprime/thyme_501_n20.tree,rda,0.05,9,0.8483109517521417,0.2147699007561743,0.028104944940053674,0.04034275249410832,0.02760373698530058,0.05259167341922773
steps/msprime/thyme_501_n20.tree,rona,0.05,9,0.8800053345685024,0.11848065023333429,0.07670992842544518,0.048269466480019674,0.03816153476772232,0.047520920123314984
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,9,0.9011454556263832,0.05815393858178264,0.06625055127215661,0.07082900137548347,0.0824825147116631,0.11399651757197608
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,9,0.9421310013519817,0.04133435210309375,0.12004824697156555,0.07805850147139134,0.11955775842588201,0.09635178474857939
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,9,0.5726908829106387,0.3436764880227913,0.12986661456495385,0.07252033043332944,0.06328660128950664,0.15110473452007184
steps/msprime/thyme_501_n20.tree,rda,0.05,12,0.42774896356895564,0.33404710662115117,-0.00855195633285789,0.04152863727782165,0.14311790972267796,0.11601585334438382
steps/msprime/thyme_501_n20.tree,rona,0.05,12,0.6777353147183832,0.2115653299001786,0.037311305762475606,0.027600385605992067,0.08129002556995117,0.10621342220066216
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,12,0.6517712100984921,0.1589096850427768,0.0576172298167252,0.07052256157900068,0.06386621580158428,0.12391334522822124
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,12,0.8617634768659739,0.13642698854328877,0.12691064192397003,0.02240081210022409,0.14977910810683742,0.03191247092453736
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,12,0.4379321661817944,0.1393593781306796,0.0950823227247712,0.07661829196755704,0.013212264928343338,0.044770214894596386
steps/msprime/thyme_501_n20.tree,rda,0.05,13,0.7763570613473767,0.17225202465493067,0.05576290332778812,0.06672738786332102,0.09459723356311951,0.08644456985763287
steps/msprime/thyme_501_n20.tree,rona,0.05,13,0.7072553692514747,0.17262295439002318,0.07177260903050016,0.07313107374811899,0.0991276049082834,0.09540605043158772
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,13,0.7701675196185007,0.21252567660840718,0.09769464878744875,0.09907381096922237,0.11837189284613732,0.12447036961062634
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,13,0.9172338453325726,0.09409495485982704,0.10956583581992711,0.11583422759344449,0.09273816352249267,0.12366762121716864
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,13,0.4471918421561793,0.31372387142028657,-0.012905969052558483,0.05419770711776556,0.029479574613918404,0.05404040718200699
steps/msprime/thyme_501_n20.tree,rda,0.05,1,0.9675926759745359,0.03488810569399079,0.06828081833161184,0.07880148342102443,0.0467255869805627,0.09109088539106265
steps/msprime/thyme_501_n20.tree,rona,0.05,1,0.9840279256543878,0.014920363187232234,0.07010486332028226,0.06543059966902016,0.07426530688917109,0.05898757849863423
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,1,0.9598366129640652,0.05176757739013424,0.03687053762842761,0.08308449215416945,0.07139210298396828,0.08134633497037702
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,1,0.7744913609982669,0.12967089360086928,0.30893176840750125,0.04663273679568834,0.2763400670506034,0.07347979831032476
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,1,0.5045851985295562,0.2035546793968797,0.2851767481126457,0.07615281482534961,0.2002394319930248,0.11117193712545495
steps/msprime/thyme_501_n20.tree,rda,0.05,9,0.9087378041681644,0.07976330324401584,0.07809243025346482,0.09470201362616205,0.11633523739864002,0.12314065750934763
steps/msprime/thyme_501_n20.tree,rona,0.05,9,0.8001621318475646,0.1496844756167795,0.0571142495924055,0.05629492080274884,0.12112917399086709,0.1226399631622643
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,9,0.8855243082493895,0.09299633376051832,0.05616611589363333,0.0658069315240449,0.10623336280739837,0.09710003660173704
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,9,0.9496612097298062,0.03386800130875296,0.13944850568270542,0.0770435755762313,0.1303613059662136,0.06613987762417609
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,9,0.5706698348746498,0.15910835704275014,0.11647399485844731,0.09331146904145472,0.052770497643105804,0.07380166132337655
steps/msprime/thyme_501_n20.tree,rda,0.05,9,0.7702990996232714,0.09326195550067198,0.11992084942656756,0.11433614604318629,0.14090311590896434,0.1567226901736319
steps/msprime/thyme_501_n20.tree,rona,0.05,9,0.664055968819602,0.15735660901692416,0.10034407463393451,0.05542686343836698,0.17985689981531167,0.15062579757452035
