id,longitude,latitude,time,mean_2m_air_temperature,minimum_2m_air_temperature,maximum_2m_air_temperature,dewpoint_2m_temperature,total_precipitation,surface_pressure,mean_sea_level_pressure,u_component_of_wind_10m,v_component_of_wind_10m,site_id
198109,3.7918651710676485,43.792667979887725,1981-09-01,290.46539306640625,279.386962890625,300.5664367675781,285.2326965332031,0.18134771287441254,96011.953125,101636.2421875,0.42179712653160095,-0.4973048269748688,335
198110,3.7918651710676485,43.792667979887725,1981-10-01,285.2201232910156,274.7696533203125,294.5731201171875,281.0566101074219,0.08074624836444855,95945.71875,101641.4296875,1.5347561836242676,-0.910485565662384,335
198111,3.7918651710676485,43.792667979887725,1981-11-01,280.32855224609375,269.3213806152344,294.10919189453125,275.3041687011719,0.005479504354298115,96729.21875,102535.0703125,1.2973618507385254,-1.3019689321517944,335
198112,3.7918651710676485,43.792667979887725,1981-12-01,278.06195068359375,270.0726623535156,286.14068603515625,274.4002685546875,0.22791767120361328,94855.8671875,100631.203125,1.812929391860962,-1.1693313121795654,335
198201,3.7918651710676485,43.792667979887725,1982-01-01,279.7078857421875,271.691162109375,287.44049072265625,276.4168395996094,0.11714375019073486,96138.75,101950.3671875,1.0236537456512451,-1.3967318534851074,335
198202,3.7918651710676485,43.792667979887725,1982-02-01,278.56683349609375,269.7251281738281,288.83343505859375,275.75164794921875,0.1361495703458786,96128.5,101956.6328125,-0.012424265034496784,-0.4878770709037781,335
198203,3.7918651710676485,43.792667979887725,1982-03-01,279.5135192871094,270.08514404296875,289.8233947753906,273.29119873046875,0.045400504022836685,96114.2890625,101936.6484375,1.2166552543640137,-1.2984119653701782,335
198204,3.7918651710676485,43.792667979887725,1982-04-01,283.7027282714844,273.6928405761719,295.33251953125,275.1685485839844,0.06435076892375946,95783.921875,101496.2890625,0.4503520429134369,-1.6467339992523193,335
198205,3.7918651710676485,43.792667979887725,1982-05-01,287.33013916015625,276.0906066894531,297.9226379394531,279.63372802734375,0.041994284838438034,96254.8828125,101938.1328125,0.5086737871170044,-0.4511473476886749,335
198206,3.7918651710676485,43.792667979887725,1982-06-01,292.0833740234375,283.4701232910156,301.1051025390625,285.9488830566406,0.064374640583992,96020.8671875,101632.3671875,0.8904538750648499,-0.749613881111145,335
198207,3.7918651710676485,43.792667979887725,1982-07-01,295.5614318847656,286.113037109375,311.8692932128906,288.2615966796875,0.17318686842918396,96024.25,101596.390625,0.4634765684604645,-0.613781213760376,335
198208,3.7918651710676485,43.792667979887725,1982-08-01,292.37603759765625,281.8717346191406,301.978759765625,286.451416015625,0.05910291150212288,96055.8359375,101662.171875,1.1708104610443115,-1.220386266708374,335
198209,3.7918651710676485,43.792667979887725,1982-09-01,290.58905029296875,280.2814025878906,299.870361328125,286.1419372558594,0.17287738621234894,96212.734375,101843.7890625,0.22576270997524261,-0.6582956314086914,335
198210,3.7918651710676485,43.792667979887725,1982-10-01,284.8094482421875,276.8115539550781,294.3236999511719,281.3190002441406,0.23175102472305298,95794.5078125,101477.1484375,1.3351925611495972,-0.9221825003623962,335
198211,3.7918651710676485,43.792667979887725,1982-11-01,281.73046875,273.9562683105469,292.1236572265625,278.67303466796875,0.3912236988544464,96034.2109375,101796.8125,0.5958512425422668,-0.7590619325637817,335
198212,3.7918651710676485,43.792667979887725,1982-12-01,278.3448791503906,271.3817443847656,286.6131591796875,274.6080017089844,0.04972224310040474,95998.6640625,101822.453125,1.9175301790237427,-1.5270673036575317,335
198301,3.7918651710676485,43.792667979887725,1983-01-01,278.6612854003906,270.2181396484375,289.93084716796875,273.53924560546875,0.003536430187523365,97193.5234375,103058.5390625,2.1273081302642822,-1.9481631517410278,335
198302,3.7918651710676485,43.792667979887725,1983-02-01,275.0809326171875,261.5296325683594,285.099853515625,270.97412109375,0.13391289114952087,95947.4296875,101828.453125,0.8958731889724731,-1.19084632396698,335
198303,3.7918651710676485,43.792667979887725,1983-03-01,281.12786865234375,272.4129943847656,293.0743103027344,275.06103515625,0.060374267399311066,96068.9921875,101848.7109375,1.399889588356018,-1.6933531761169434,335
198304,3.7918651710676485,43.792667979887725,1983-04-01,282.4544372558594,273.67218017578125,292.66558837890625,278.3534851074219,0.31120920181274414,95538.6015625,101273.2890625,0.35461342334747314,0.1485033631324768,335
198305,3.7918651710676485,43.792667979887725,1983-05-01,285.91705322265625,278.49969482421875,295.5543212890625,280.75567626953125,0.08592488616704941,95558.6015625,101227.484375,0.9017639756202698,-0.2568776607513428,335
198306,3.7918651710676485,43.792667979887725,1983-06-01,291.2967529296875,283.5615234375,302.1744689941406,284.2452392578125,0.08326862007379532,96195.046875,101824.109375,0.49773645401000977,-0.7649505734443665,335
198307,3.7918651710676485,43.792667979887725,1983-07-01,296.6538391113281,285.7046203613281,310.1053771972656,288.366943359375,0.00521188136190176,96024.1484375,101584.5078125,-0.2749391794204712,0.009890484623610973,335
198308,3.7918651710676485,43.792667979887725,1983-08-01,293.1686096191406,284.17755126953125,302.5555114746094,286.4287414550781,0.11734824627637863,96020.734375,101620.21875,0.47282683849334717,-0.9121806621551514,335
198309,3.7918651710676485,43.792667979887725,1983-09-01,290.6038513183594,279.69134521484375,303.3940124511719,285.0588684082031,0.06442324817180634,96206.8203125,101835.8984375,0.9945961833000183,-0.7920415997505188,335
198310,3.7918651710676485,43.792667979887725,1983-10-01,285.3844909667969,272.938232421875,298.3648681640625,280.7160339355469,0.12994813919067383,96531.140625,102240.734375,0.8755537271499634,-1.111374855041504,335
198311,3.7918651710676485,43.792667979887725,1983-11-01,281.41357421875,271.1797790527344,289.66339111328125,278.50152587890625,0.055543143302202225,96019.203125,101767.0703125,0.5135979652404785,-1.0251030921936035,335
198312,3.7918651710676485,43.792667979887725,1983-12-01,277.9335021972656,266.6378173828125,291.1048583984375,273.78521728515625,0.1341148018836975,96009.421875,101815.1484375,1.0014666318893433,-1.1210715770721436,335
198401,3.7918651710676485,43.792667979887725,1984-01-01,277.4398193359375,269.3485412597656,285.31097412109375,273.45330810546875,0.07087554037570953,96012.515625,101862.28125,1.9666613340377808,-1.1838352680206299,335
198402,3.7918651710676485,43.792667979887725,1984-02-01,276.6968078613281,268.1379089355469,286.69305419921875,271.2677307128906,0.047514528036117554,96063.9453125,101936.921875,1.379662036895752,-1.7404648065567017,335
198403,3.7918651710676485,43.792667979887725,1984-03-01,278.4814147949219,269.96038818359375,287.8529357910156,272.7685241699219,0.10503410547971725,95575.5234375,101386.2265625,0.6592721939086914,-1.3915166854858398,335
198404,3.7918651710676485,43.792667979887725,1984-04-01,283.02777099609375,272.0256652832031,297.7167053222656,273.93865966796875,0.05383943021297455,95818.359375,101539.9765625,0.5766973495483398,-1.0266423225402832,335
198405,3.7918651710676485,43.792667979887725,1984-05-01,283.7608337402344,275.0675964355469,292.62158203125,279.54107666015625,0.21311312913894653,95152.40625,100833.9140625,0.6491604447364807,-0.673879861831665,335
198406,3.7918651710676485,43.792667979887725,1984-06-01,290.41949462890625,277.0029602050781,301.9215087890625,283.97381591796875,0.03864339739084244,96033.125,101667.46875,0.8509304523468018,-0.9114772081375122,335
198407,3.7918651710676485,43.792667979887725,1984-07-01,293.8134765625,283.3070983886719,305.9014892578125,284.2533264160156,0.006652663461863995,96230.1328125,101835.953125,0.4701121747493744,-0.8802239298820496,335
198408,3.7918651710676485,43.792667979887725,1984-08-01,292.19635009765625,284.4598388671875,305.2054443359375,285.11749267578125,0.13450463116168976,96059.8671875,101664.3515625,0.8607094287872314,-1.0198657512664795,335
198409,3.7918651710676485,43.792667979887725,1984-09-01,288.3448181152344,278.76763916015625,302.1070251464844,282.871826171875,0.09663315862417221,95797.4140625,101436.3984375,1.7547626495361328,-1.3298401832580566,335
198410,3.7918651710676485,43.792667979887725,1984-10-01,285.05267333984375,276.5374450683594,294.1307678222656,281.0647277832031,0.16751015186309814,96216.859375,101906.5390625,0.6168037056922913,-0.6341853141784668,335
198411,3.7918651710676485,43.792667979887725,1984-11-01,282.64678955078125,272.8229064941406,292.39105224609375,279.8295593261719,0.388388991355896,95531.921875,101237.7109375,-0.13311563432216644,-0.10149837285280228,335
198412,3.7918651710676485,43.792667979887725,1984-12-01,277.4345703125,269.7676696777344,285.9072265625,273.9739685058594,0.11104834079742432,96400.0625,102247.8515625,1.0486841201782227,-1.3755121231079102,335
198501,3.7918651710676485,43.792667979887725,1985-01-01,273.0533752441406,261.337890625,286.8510437011719,267.7003173828125,0.04170301556587219,95395.6640625,101306.8828125,1.557539701461792,-1.9337716102600098,335
198502,3.7918651710676485,43.792667979887725,1985-02-01,278.69049072265625,267.560546875,290.01837158203125,275.05859375,0.058896370232105255,96052.640625,101866.0234375,0.6104426383972168,-0.620089054107666,335
198503,3.7918651710676485,43.792667979887725,1985-03-01,278.81622314453125,271.3549499511719,290.5436706542969,273.2653503417969,0.06342621147632599,95678.6015625,101491.546875,1.3148279190063477,-1.6073343753814697,335
198504,3.7918651710676485,43.792667979887725,1985-04-01,283.9778747558594,275.6120910644531,294.4405517578125,277.4930725097656,0.11259156465530396,95705.0703125,101416.765625,1.0441861152648926,-1.0823514461517334,335
198505,3.7918651710676485,43.792667979887725,1985-05-01,285.5567932128906,275.4073791503906,298.3807067871094,280.8729553222656,0.12515965104103088,95537.3046875,101210.9140625,0.7763240337371826,-0.6129460334777832,335
198506,3.7918651710676485,43.792667979887725,1985-06-01,290.05816650390625,279.79705810546875,300.7785339355469,283.8935852050781,0.05017812177538872,95970.890625,101599.5703125,1.1696792840957642,-0.7093544602394104,335
198507,3.7918651710676485,43.792667979887725,1985-07-01,294.6944580078125,286.0074157714844,306.03582763671875,287.7935485839844,0.044906310737133026,96122.6953125,101707.484375,0.590308427810669,-0.5139458179473877,335
198508,3.7918651710676485,43.792667979887725,1985-08-01,292.8010559082031,282.40020751953125,304.4444885253906,284.9472351074219,0.05647461116313934,96101.09375,101701.9453125,1.0356483459472656,-0.9770327210426331,335
198509,3.7918651710676485,43.792667979887725,1985-09-01,292.49298095703125,281.1283874511719,303.57470703125,282.6194763183594,0.0015982761979103088,96391.4140625,102003.03125,0.6222253441810608,-0.8409543633460999,335
198510,3.7918651710676485,43.792667979887725,1985-10-01,286.2059020996094,275.05126953125,297.3106384277344,282.1247863769531,0.11656232178211212,96505.7421875,102194.578125,0.03568906709551811,-0.5959897637367249,335
198511,3.7918651710676485,43.792667979887725,1985-11-01,277.8090515136719,269.3402404785156,290.2637939453125,273.707763671875,0.04137479141354561,95664.03125,101479.390625,1.1097030639648438,-1.3558586835861206,335
198512,3.7918651710676485,43.792667979887725,1985-12-01,278.53314208984375,268.5824890136719,288.7146301269531,275.3402099609375,0.12300620228052139,96167.6484375,101968.34375,0.6554991006851196,-0.8792944550514221,335
198601,3.7918651710676485,43.792667979887725,1986-01-01,277.1504821777344,269.2160339355469,285.8433837890625,272.6092834472656,0.1472744196653366,95693.8046875,101538.6640625,2.12312912940979,-1.8140602111816406,335
198602,3.7918651710676485,43.792667979887725,1986-02-01,273.48321533203125,259.46051025390625,284.3053894042969,270.6632385253906,0.18818017840385437,95035.75,100897.1171875,0.7217875719070435,-1.3312486410140991,335
198603,3.7918651710676485,43.792667979887725,1986-03-01,280.140869140625,270.5614013671875,289.10345458984375,274.5694274902344,0.06139003485441208,95959.765625,101753.140625,1.4577006101608276,-1.0089008808135986,335
198604,3.7918651710676485,43.792667979887725,1986-04-01,281.1010437011719,272.2469482421875,289.5692443847656,276.6856994628906,0.21793919801712036,95300.765625,101055.78125,1.036910891532898,-0.9682108759880066,335
198605,3.7918651710676485,43.792667979887725,1986-05-01,288.8008728027344,278.3040771484375,300.197998046875,283.345703125,0.08723977208137512,96157.3515625,101816.28125,0.3603527247905731,-0.5052587985992432,335
198606,3.7918651710676485,43.792667979887725,1986-06-01,291.6117858886719,280.1489562988281,305.9954833984375,283.92767333984375,0.018552683293819427,95965.2421875,101582.1875,0.9443293213844299,-0.9605879783630371,335
198607,3.7918651710676485,43.792667979887725,1986-07-01,294.6436767578125,285.0889892578125,306.4521179199219,285.205078125,0.046571630984544754,96104.75,101693.4921875,0.7650138139724731,-1.2364803552627563,335
198608,3.7918651710676485,43.792667979887725,1986-08-01,293.203369140625,279.42138671875,305.7410583496094,285.6810302734375,0.033648934215307236,95986.4296875,101583.078125,0.7627144455909729,-0.562562108039856,335
198609,3.7918651710676485,43.792667979887725,1986-09-01,290.5677185058594,280.935302734375,302.6260681152344,285.2197570800781,0.200900137424469,96256.2578125,101884.78125,0.09825325012207031,-0.49141550064086914,335
198610,3.7918651710676485,43.792667979887725,1986-10-01,286.8388671875,274.3765869140625,298.1227111816406,282.98736572265625,0.13275457918643951,96375.25,102060.1484375,0.7434597015380859,-1.016340732574463,335
198611,3.7918651710676485,43.792667979887725,1986-11-01,281.4365234375,270.2573547363281,289.9175109863281,277.8296813964844,0.19137977063655853,96526.953125,102308.765625,0.6170963644981384,-0.7520637512207031,335
198612,3.7918651710676485,43.792667979887725,1986-12-01,278.5284423828125,269.93267822265625,285.8323974609375,274.4151916503906,0.0762718915939331,96546.9765625,102398.2890625,1.6608412265777588,-1.6301512718200684,335
198701,3.7918651710676485,43.792667979887725,1987-01-01,273.0046081542969,260.22320556640625,287.7185974121094,268.73175048828125,0.08590634912252426,95778.3671875,101677.3515625,1.6783660650253296,-1.9255646467208862,335
198702,3.7918651710676485,43.792667979887725,1987-02-01,278.0528564453125,270.3929748535156,289.6129150390625,274.13238525390625,0.2203398197889328,95641.84375,101463.390625,1.1450555324554443,-1.7124764919281006,335
198703,3.7918651710676485,43.792667979887725,1987-03-01,279.0431213378906,270.2001037597656,290.21551513671875,273.53790283203125,0.06629997491836548,95942.390625,101770.40625,1.2349492311477661,-1.4622855186462402,335
198704,3.7918651710676485,43.792667979887725,1987-04-01,284.4012451171875,274.8235168457031,296.7864074707031,278.25738525390625,0.12748700380325317,96035.8125,101759.0234375,0.20263159275054932,-0.41979488730430603,335
198705,3.7918651710676485,43.792667979887725,1987-05-01,286.0126037597656,277.07818603515625,298.7640075683594,278.4207763671875,0.032589830458164215,95853.3359375,101543.5703125,1.4703238010406494,-1.76171875,335
198706,3.7918651710676485,43.792667979887725,1987-06-01,290.0924987792969,280.0062561035156,304.3487854003906,283.7210998535156,0.07625631242990494,96062.65625,101704.15625,1.3390905857086182,-0.8599590063095093,335
198707,3.7918651710676485,43.792667979887725,1987-07-01,293.6198425292969,284.6236572265625,304.4825744628906,287.7314758300781,0.07439827919006348,95982.421875,101574.96875,0.9432598352432251,-0.9936529994010925,335
198708,3.7918651710676485,43.792667979887725,1987-08-01,294.566162109375,283.37127685546875,309.8530578613281,286.4941711425781,0.12848548591136932,95986.0625,101565.5703125,0.8721523284912109,-0.7984479069709778,335
198709,3.7918651710676485,43.792667979887725,1987-09-01,292.274658203125,278.4273376464844,304.00408935546875,287.6159362792969,0.0546264573931694,96210.78125,101820.953125,0.5000141859054565,-0.5823926329612732,335
198710,3.7918651710676485,43.792667979887725,1987-10-01,286.3086853027344,278.1520690917969,293.0689697265625,284.1123962402344,0.6020911335945129,95880.71875,101550.109375,-0.3092488944530487,-0.05870647728443146,335
198711,3.7918651710676485,43.792667979887725,1987-11-01,280.3047180175781,267.9636535644531,292.2320861816406,276.36187744140625,0.11543666571378708,95919.8671875,101686.890625,1.478667140007019,-1.6231071949005127,335
198712,3.7918651710676485,43.792667979887725,1987-12-01,279.4348449707031,270.8237609863281,291.15106201171875,277.3191833496094,0.18330644071102142,96214.59375,101994.625,0.57480788230896,-0.9283306002616882,335
198801,3.7918651710676485,43.792667979887725,1988-01-01,279.91229248046875,272.4283752441406,285.61248779296875,277.4385986328125,0.23853319883346558,95805.109375,101596.4765625,0.8097898364067078,-0.5699965953826904,335
198802,3.7918651710676485,43.792667979887725,1988-02-01,278.1577453613281,271.86614990234375,287.1378479003906,272.4371337890625,0.0239078551530838,95924.0625,101755.7578125,1.5537326335906982,-1.659423828125,335
198803,3.7918651710676485,43.792667979887725,1988-03-01,280.7555236816406,269.2736511230469,294.58709716796875,274.0365295410156,0.04496533423662186,95855.03125,101651.375,2.462491035461426,-2.2842915058135986,335
198804,3.7918651710676485,43.792667979887725,1988-04-01,283.58282470703125,272.6795349121094,293.1418762207031,279.9891357421875,0.1524968445301056,95699.625,101415.53125,0.12997783720493317,-0.4342937767505646,335
198805,3.7918651710676485,43.792667979887725,1988-05-01,287.54583740234375,279.9532775878906,297.02825927734375,283.7793884277344,0.1832178235054016,95654.4609375,101297.921875,0.4855324923992157,-0.2594525218009949,335
198806,3.7918651710676485,43.792667979887725,1988-06-01,290.6569519042969,281.050537109375,301.9638671875,285.34564208984375,0.10690394043922424,95761.21875,101373.265625,0.4186016917228699,-0.7374847531318665,335
198807,3.7918651710676485,43.792667979887725,1988-07-01,293.7341613769531,284.9499206542969,304.50823974609375,286.93145751953125,0.07949376851320267,96045.828125,101637.4921875,1.1787234544754028,-0.7438556551933289,335
198808,3.7918651710676485,43.792667979887725,1988-08-01,293.58648681640625,282.4146728515625,304.05877685546875,287.25482177734375,0.09243924170732498,95946.5234375,101530.2890625,0.8894849419593811,-0.9046962261199951,335
198809,3.7918651710676485,43.792667979887725,1988-09-01,289.65972900390625,280.6214294433594,303.5487365722656,284.18792724609375,0.08943625539541245,96267.65625,101909.3359375,1.036686897277832,-1.107661247253418,335
198810,3.7918651710676485,43.792667979887725,1988-10-01,286.5936279296875,276.1022033691406,295.2977600097656,284.02239990234375,0.3494300842285156,96092.4296875,101758.9375,0.1354302167892456,-0.26529401540756226,335
198811,3.7918651710676485,43.792667979887725,1988-11-01,279.6056823730469,269.01873779296875,291.1184997558594,275.8963928222656,0.10110616683959961,96324.7578125,102129.109375,0.6114330887794495,-1.4422980546951294,335
198812,3.7918651710676485,43.792667979887725,1988-12-01,278.4469909667969,269.9130859375,288.04534912109375,273.9032897949219,0.022393792867660522,96590.5390625,102430.859375,1.909407377243042,-2.269611358642578,335
198901,3.7918651710676485,43.792667979887725,1989-01-01,277.7257385253906,270.1665954589844,286.6738586425781,274.427490234375,0.02933267503976822,97257.59375,103138.0234375,0.5023854374885559,-0.8950858116149902,335
198902,3.7918651710676485,43.792667979887725,1989-02-01,279.13897705078125,271.51409912109375,293.3584289550781,273.850830078125,0.04056782275438309,96403.046875,102212.3359375,1.390634298324585,-0.73930424451828,335
198903,3.7918651710676485,43.792667979887725,1989-03-01,282.7459411621094,273.25347900390625,293.87921142578125,275.97296142578125,0.03194012492895126,96057.75,101805.1171875,0.9987224340438843,-1.189953088760376,335
198904,3.7918651710676485,43.792667979887725,1989-04-01,282.2272033691406,274.9248352050781,292.6578674316406,277.475830078125,0.20528149604797363,95209.765625,100931.953125,1.140824556350708,-0.809066116809845,335
198905,3.7918651710676485,43.792667979887725,1989-05-01,289.0715026855469,279.1854553222656,300.5027770996094,281.95074462890625,0.027267031371593475,96125.1171875,101773.21875,0.1866999864578247,-0.20530103147029877,335
198906,3.7918651710676485,43.792667979887725,1989-06-01,291.9983825683594,279.080078125,306.17169189453125,282.7760314941406,0.01605309173464775,95960.7109375,101572.1796875,1.3033208847045898,-1.0398695468902588,335
198907,3.7918651710676485,43.792667979887725,1989-07-01,295.47625732421875,286.000732421875,306.2503662109375,285.3508605957031,0.005579656921327114,96179.5703125,101768.109375,0.8239752054214478,-1.395676851272583,335
198908,3.7918651710676485,43.792667979887725,1989-08-01,294.53631591796875,283.0933837890625,303.8808288574219,285.7470703125,0.03652461618185043,95907.9375,101483.234375,0.7484615445137024,-0.9370171427726746,335
198909,3.7918651710676485,43.792667979887725,1989-09-01,289.8514404296875,280.4066467285156,300.4000549316406,283.6301574707031,0.07493336498737335,96105.3671875,101738.6015625,0.5119615197181702,-1.1217349767684937,335
198910,3.7918651710676485,43.792667979887725,1989-10-01,285.7016906738281,276.7900085449219,295.4227294921875,281.36676025390625,0.08849359303712845,96426.4296875,102127.8359375,0.6125125885009766,-0.9740116596221924,335
198911,3.7918651710676485,43.792667979887725,1989-11-01,280.7829284667969,270.456298828125,292.34478759765625,277.7213134765625,0.2189776599407196,95848.34375,101607.0859375,0.15274329483509064,-0.6700067520141602,335
198912,3.7918651710676485,43.792667979887725,1989-12-01,279.5531005859375,270.8017883300781,288.99029541015625,277.00408935546875,0.06287811696529388,95895.6328125,101675.25,0.04978669062256813,-0.7984488010406494,335
199001,3.7918651710676485,43.792667979887725,1990-01-01,277.3802185058594,270.3418273925781,286.74200439453125,273.8172912597656,0.04546314477920532,96636.4296875,102469.6796875,0.7595783472061157,-0.6235296726226807,335
199002,3.7918651710676485,43.792667979887725,1990-02-01,282.1344299316406,272.7861328125,292.410400390625,278.7287902832031,0.09001290798187256,96368.59375,102146.1640625,1.5231527090072632,-0.5918381214141846,335
199003,3.7918651710676485,43.792667979887725,1990-03-01,282.7082824707031,270.7474365234375,298.5773010253906,274.94500732421875,0.012948543764650822,96943.9140625,102735.890625,0.8948120474815369,-1.5785578489303589,335
199004,3.7918651710676485,43.792667979887725,1990-04-01,282.6076354980469,274.56982421875,296.071044921875,277.1876525878906,0.10904891788959503,95652.640625,101385.3984375,1.256075382232666,-1.5150507688522339,335
199005,3.7918651710676485,43.792667979887725,1990-05-01,289.0793762207031,280.8665771484375,299.37957763671875,283.4568176269531,0.09651822596788406,96107.3203125,101750.0859375,0.2835688292980194,-0.05007676035165787,335
199006,3.7918651710676485,43.792667979887725,1990-06-01,290.7049560546875,280.9942626953125,303.585205078125,285.3118591308594,0.06273270398378372,95919.1875,101538.1015625,1.1454226970672607,-0.649690568447113,335
199007,3.7918651710676485,43.792667979887725,1990-07-01,294.78753662109375,284.216796875,307.3997802734375,286.0766906738281,0.03741030395030975,96146.796875,101734.0625,0.8412586450576782,-0.9875364303588867,335
199008,3.7918651710676485,43.792667979887725,1990-08-01,294.1985168457031,284.3082275390625,307.8179931640625,285.66058349609375,0.10402235388755798,96262.40625,101856.96875,0.7985644340515137,-0.8587750792503357,335
199009,3.7918651710676485,43.792667979887725,1990-09-01,290.09619140625,279.0194091796875,301.1593933105469,283.6744689941406,0.0595550462603569,96114.5546875,101740.7578125,1.0259665250778198,-0.9949376583099365,335
199010,3.7918651710676485,43.792667979887725,1990-10-01,286.5644836425781,278.9371643066406,297.1837158203125,283.5167236328125,0.3081614375114441,95708.75,101357.3515625,0.1054496318101883,-0.37139302492141724,335
199011,3.7918651710676485,43.792667979887725,1990-11-01,280.5016174316406,273.14788818359375,289.5315246582031,277.12359619140625,0.05727021023631096,95768.734375,101539.8203125,1.443164587020874,-1.4883049726486206,335
199012,3.7918651710676485,43.792667979887725,1990-12-01,275.1483459472656,264.8974609375,283.4343566894531,271.1590576171875,0.060273755341768265,95963.3984375,101839.25,1.3077417612075806,-1.5984300374984741,335
199101,3.7918651710676485,43.792667979887725,1991-01-01,276.9784851074219,269.7928161621094,286.9173583984375,273.44287109375,0.04284394532442093,96612.21875,102478.5625,0.7963237166404724,-1.2111828327178955,335
199102,3.7918651710676485,43.792667979887725,1991-02-01,276.226318359375,265.1607971191406,290.44866943359375,271.601806640625,0.07313891500234604,95888.140625,101742.4765625,0.7985852360725403,-0.9733346104621887,335
199103,3.7918651710676485,43.792667979887725,1991-03-01,282.5307312011719,272.3674011230469,292.6090393066406,278.91925048828125,0.264924556016922,95533.90625,101250.4921875,-0.18356868624687195,-0.29999157786369324,335
199104,3.7918651710676485,43.792667979887725,1991-04-01,282.2675476074219,271.6211242675781,294.98016357421875,275.18609619140625,0.05542777478694916,95805.2578125,101547.15625,1.2086764574050903,-1.5304135084152222,335
199105,3.7918651710676485,43.792667979887725,1991-05-01,285.8580017089844,274.5766296386719,300.3392333984375,277.3666076660156,0.035648785531520844,95949.9921875,101650.2578125,1.012718915939331,-2.2133700847625732,335
199106,3.7918651710676485,43.792667979887725,1991-06-01,290.38653564453125,280.72381591796875,303.8703308105469,283.7852783203125,0.05555903911590576,95980.6015625,101609.1796875,1.7315176725387573,-1.088213562965393,335
199107,3.7918651710676485,43.792667979887725,1991-07-01,295.18658447265625,284.1756286621094,306.1106262207031,285.8750305175781,0.030697757378220558,95977.0078125,101550.484375,1.1169637441635132,-0.9290741682052612,335
199108,3.7918651710676485,43.792667979887725,1991-08-01,295.18853759765625,285.2412109375,306.75250244140625,287.8131103515625,0.07368521392345428,96134.953125,101707.3984375,0.48232996463775635,-0.6839917302131653,335
199109,3.7918651710676485,43.792667979887725,1991-09-01,291.3487854003906,280.8744201660156,303.110107421875,286.773681640625,0.12084406614303589,96006.359375,101613.0859375,0.40875446796417236,-0.26069822907447815,335
199110,3.7918651710676485,43.792667979887725,1991-10-01,283.5910339355469,271.7434997558594,295.28271484375,280.0766906738281,0.19741195440292358,95951.0,101665.03125,0.5934787392616272,-1.1493289470672607,335
199111,3.7918651710676485,43.792667979887725,1991-11-01,280.14422607421875,271.08056640625,290.30548095703125,277.07977294921875,0.049968473613262177,95937.8359375,101722.296875,1.2561841011047363,-1.1088417768478394,335
199112,3.7918651710676485,43.792667979887725,1991-12-01,276.83258056640625,269.2505798339844,286.771728515625,271.903564453125,0.013975625857710838,96915.0078125,102797.9765625,1.4063746929168701,-1.9311461448669434,335
199201,3.7918651710676485,43.792667979887725,1992-01-01,276.07769775390625,269.1379699707031,287.4572448730469,272.74261474609375,0.07666004449129105,96824.109375,102701.375,0.551819920539856,-1.1970192193984985,335
199202,3.7918651710676485,43.792667979887725,1992-02-01,278.4786682128906,269.0441589355469,288.57598876953125,273.5199890136719,0.0478583388030529,96756.8984375,102613.703125,0.8236229419708252,-1.1290326118469238,335
199203,3.7918651710676485,43.792667979887725,1992-03-01,281.4554443359375,272.89178466796875,293.28955078125,275.95758056640625,0.0392126627266407,96024.8203125,101791.609375,1.7742066383361816,-1.5951915979385376,335
199204,3.7918651710676485,43.792667979887725,1992-04-01,284.04833984375,274.0120849609375,296.7907409667969,277.006591796875,0.038388241082429886,95598.6015625,101297.953125,1.4090735912322998,-1.7570050954818726,335
199205,3.7918651710676485,43.792667979887725,1992-05-01,288.6413269042969,278.813232421875,302.156982421875,283.3189392089844,0.16851185262203217,96041.9375,101693.7421875,0.07978992909193039,-0.565708577632904,335
199206,3.7918651710676485,43.792667979887725,1992-06-01,288.9926452636719,278.8547668457031,298.64715576171875,285.0340270996094,0.159797802567482,95656.609375,101280.5859375,0.6201189756393433,-0.8062774538993835,335
199207,3.7918651710676485,43.792667979887725,1992-07-01,293.6749267578125,284.0465393066406,305.9488525390625,288.1423034667969,0.05744726210832596,96091.5234375,101682.4765625,1.100569725036621,-0.8442996740341187,335
199208,3.7918651710676485,43.792667979887725,1992-08-01,294.51239013671875,283.71240234375,304.4511413574219,288.7729797363281,0.058889903128147125,96037.609375,101617.1640625,0.8049882650375366,-0.2985644042491913,335
199209,3.7918651710676485,43.792667979887725,1992-09-01,289.34588623046875,279.86419677734375,299.07135009765625,284.96795654296875,0.23632416129112244,96263.625,101906.359375,0.5524066686630249,-0.43275731801986694,335
199210,3.7918651710676485,43.792667979887725,1992-10-01,283.6972961425781,273.97430419921875,295.53887939453125,280.83282470703125,0.1252608299255371,95303.71875,100984.953125,1.3120801448822021,-1.1486610174179077,335
199211,3.7918651710676485,43.792667979887725,1992-11-01,282.69940185546875,273.6104736328125,292.2700500488281,279.64031982421875,0.03371235355734825,96307.2109375,102043.3984375,1.6293233633041382,-1.2059012651443481,335
199212,3.7918651710676485,43.792667979887725,1992-12-01,279.0815734863281,269.93463134765625,284.7150573730469,276.6893005371094,0.15769928693771362,96066.4296875,101873.3515625,0.37025973200798035,-0.8041491508483887,335
199301,3.7918651710676485,43.792667979887725,1993-01-01,278.1285400390625,264.5125732421875,288.0419006347656,274.8470153808594,0.011190284974873066,96956.1328125,102811.1953125,0.9910297989845276,-1.0342869758605957,335
